timestamp_ms,key,delta_ms
1775447764023,key-17,254
1775447764027,key-49,158
1775447764027,key-13,182
1775447764038,key-48,218
1775447764052,key-37,330
1775447764053,key-37,225
1775447764054,key-47,175
1775447764067,key-43,166
1775447764069,key-35,250
1775447764069,key-26,167
1775447764069,key-46,183
1775447764070,key-43,169
1775447764076,key-8,164
1775447764079,key-3,170
1775447764119,key-7,255
1775447764124,key-13,251
1775447764142,key-10,212
1775447764143,key-8,231
1775447764143,key-10,213
1775447764144,key-13,206
1775447764145,key-20,208
1775447764145,key-41,206
1775447764151,key-8,239
1775447764151,key-38,265
1775447764153,key-44,247
1775447764173,key-30,198
1775447764177,key-40,209
1775447764188,key-20,215
1775447764197,key-33,266
1775447764201,key-25,165
1775447764211,key-28,166
1775447764211,key-36,161
1775447764214,key-3,167
1775447764215,key-37,183
1775447764227,key-45,164
1775447764228,key-7,168
1775447764228,key-13,167
1775447764230,key-14,159
1775447764230,key-46,160
1775447764230,key-50,160
1775447764245,key-29,168
1775447764246,key-14,175
1775447764250,key-2,162
1775447764251,key-49,167
1775447764253,key-5,168
1775447764253,key-31,164
1775447764256,key-45,167
1775447764259,key-6,213
1775447764260,key-25,187
1775447764265,key-17,159
1775447764277,key-50,256
1775447764279,key-22,164
1775447764304,key-36,182
1775447764309,key-20,198
1775447764310,key-29,188
1775447764317,key-31,208
1775447764320,key-15,162
1775447764328,key-40,157
1775447764345,key-6,162
1775447764346,key-40,155
1775447764350,key-1,240
1775447764351,key-38,159
1775447764357,key-5,159
1775447764359,key-45,191
1775447764360,key-27,165
1775447764361,key-37,172
1775447764367,key-42,161
1775447764396,key-46,161
1775447764397,key-17,177
1775447764403,key-3,169
1775447764406,key-18,240
1775447764406,key-46,171
1775447764410,key-50,184
1775447764412,key-39,156
1775447764413,key-12,155
1775447764419,key-44,159
1775447764435,key-12,168
1775447764436,key-12,169
1775447764437,key-17,161
1775447764437,key-14,181
1775447764443,key-6,168
1775447764448,key-7,159
1775447764449,key-21,163
1775447764458,key-21,161
1775447764459,key-19,169
1775447764459,key-13,159
1775447764464,key-36,211
1775447764474,key-21,177
1775447764479,key-3,167
1775447764500,key-15,185
1775447764501,key-16,226
1775447764502,key-36,186
1775447764526,key-38,245
1775447764526,key-48,166
1775447764548,key-9,292
1775447764549,key-37,167
1775447764550,key-37,164
1775447764550,key-31,254
1775447764554,key-44,178
1775447764555,key-27,167
1775447764556,key-13,169
1775447764560,key-23,175
1775447764560,key-32,175
1775447764561,key-50,199
1775447764562,key-36,280
1775447764571,key-50,209
1775447764578,key-28,159
1775447764580,key-27,192
1775447764581,key-14,204
