timestamp_ms,key,delta_ms
1775447859972,key-42,73
1775447859980,key-42,81
1775447859982,key-42,83
1775447859993,key-42,94
1775447859996,key-42,97
1775447860003,key-42,104
1775447860019,key-42,120
1775447860057,key-42,158
1775447860058,key-42,159
1775447860068,key-42,169
1775447860074,key-42,175
1775447860083,key-42,184
1775447860085,key-42,186
1775447860093,key-42,194
1775447860097,key-42,198
1775447860108,key-42,209
1775447860109,key-42,210
1775447860127,key-42,228
1775447860133,key-42,234
1775447860135,key-42,236
1775447860154,key-42,255
1775447860164,key-42,265
1775447860164,key-42,265
1775447860165,key-42,266
1775447860165,key-42,266
1775447860166,key-42,267
1775447860172,key-42,273
1775447860175,key-42,276
1775447860180,key-42,281
1775447860184,key-42,285
1775447860207,key-42,308
1775447860214,key-42,315
1775447860215,key-42,316
1775447860216,key-42,317
1775447860217,key-42,318
1775447860218,key-42,319
1775447860222,key-42,323
1775447860231,key-42,332
1775447860236,key-42,337
1775447860240,key-42,341
1775447860249,key-42,350
1775447860253,key-42,354
1775447860254,key-42,355
1775447860264,key-42,365
1775447860269,key-42,370
1775447860269,key-42,370
1775447860283,key-42,384
1775447860285,key-42,386
1775447860287,key-42,388
1775447860289,key-42,390
1775447860289,key-42,390
1775447860296,key-42,397
1775447860298,key-42,399
1775447860298,key-42,399
1775447860308,key-42,409
1775447860310,key-42,411
1775447860311,key-42,412
1775447860313,key-42,414
1775447860335,key-42,436
1775447860340,key-42,441
1775447860340,key-42,441
1775447860344,key-42,445
1775447860345,key-42,446
1775447860354,key-42,455
1775447860359,key-42,460
1775447860363,key-42,464
1775447860370,key-42,471
1775447860373,key-42,474
1775447860374,key-42,475
1775447860389,key-42,490
1775447860392,key-42,493
1775447860394,key-42,495
1775447860395,key-42,496
1775447860396,key-42,497
1775447860412,key-42,513
1775447860413,key-42,514
1775447860420,key-42,521
1775447860423,key-42,524
1775447860424,key-42,525
1775447860431,key-42,532
1775447860440,key-42,541
1775447860449,key-42,550
1775447860465,key-42,566
1775447860471,key-42,572
1775447860472,key-42,573
1775447860473,key-42,574
1775447860476,key-42,577
1775447860484,key-42,585
1775447860491,key-42,592
1775447860497,key-33,211
1775447860502,key-42,603
1775447860502,key-42,603
1775447860502,key-33,216
1775447860507,key-42,608
1775447860519,key-42,620
1775447860528,key-42,629
1775447860542,key-42,643
1775447860542,key-42,643
1775447860542,key-33,256
1775447860550,key-42,651
1775447860564,key-42,665
1775447860568,key-42,669
1775447860570,key-42,671
1775447860573,key-42,674
1775447860575,key-42,676
1775447860587,key-42,688
1775447860589,key-42,690
1775447860594,key-42,695
1775447860594,key-42,695
1775447860595,key-42,696
1775447860611,key-42,712
1775447860617,key-33,331
1775447860618,key-42,719
1775447860624,key-42,725
1775447860635,key-33,349
1775447860636,key-42,737
1775447860642,key-42,743
1775447860645,key-42,746
1775447860646,key-42,747
1775447860660,key-42,761
1775447860662,key-33,376
1775447860666,key-42,767
1775447860669,key-42,770
1775447860689,key-42,790
1775447860694,key-42,795
1775447860695,key-42,796
1775447860697,key-42,798
1775447860702,key-42,803
1775447860708,key-33,422
1775447860712,key-42,813
1775447860713,key-42,814
1775447860714,key-42,815
1775447860714,key-42,815
1775447860720,key-42,821
1775447860730,key-42,831
1775447860732,key-42,833
1775447860734,key-42,835
1775447860736,key-42,837
1775447860747,key-42,848
1775447860765,key-42,866
1775447860771,key-42,872
1775447860779,key-42,880
1775447860781,key-33,495
1775447860787,key-42,888
1775447860799,key-42,900
1775447860802,key-42,903
1775447860813,key-42,914
1775447860817,key-42,918
1775447860821,key-42,922
1775447860832,key-42,933
1775447860833,key-42,934
1775447860833,key-42,934
1775447860839,key-42,940
1775447860846,key-42,947
1775447860847,key-42,948
1775447860848,key-42,949
1775447860869,key-42,970
1775447860878,key-42,979
1775447860882,key-42,983
1775447860884,key-42,985
1775447860889,key-33,603
1775447860894,key-42,995
1775447860903,key-42,1004
1775447860914,key-42,1015
1775447860922,key-42,1023
1775447860925,key-42,1026
1775447860925,key-42,1026
1775447860925,key-42,1026
1775447860928,key-42,1029
1775447860933,key-42,1034
1775447860935,key-42,1036
1775447860954,key-42,1055
1775447860955,key-42,1056
1775447860956,key-42,1057
1775447860974,key-42,1075
1775447860978,key-33,692
1775447860984,key-42,1085
1775447860989,key-42,1090
1775447860993,key-42,1094
1775447860993,key-42,1094
1775447861001,key-42,1102
1775447861002,key-42,1103
1775447861009,key-42,1110
1775447861017,key-42,1118
1775447861020,key-33,734
1775447861021,key-42,1122
1775447861028,key-42,1129
1775447861053,key-33,767
1775447861059,key-42,1160
1775447861066,key-42,1167
1775447861072,key-42,1173
1775447861072,key-42,1173
1775447861078,key-42,1179
1775447861090,key-42,1191
1775447861092,key-42,1193
1775447861097,key-42,1198
1775447861099,key-42,1200
1775447861111,key-42,1212
1775447861112,key-42,1213
1775447861129,key-42,1230
1775447861133,key-42,1234
1775447861139,key-42,1240
1775447861144,key-42,1245
1775447861151,key-42,1252
1775447861159,key-42,1260
1775447861161,key-42,1262
1775447861161,key-42,1262
1775447861167,key-42,1268
1775447861179,key-33,893
1775447861179,key-42,1280
1775447861180,key-42,1281
1775447861180,key-33,894
1775447861196,key-42,1297
1775447861214,key-42,1315
1775447861214,key-42,1315
1775447861215,key-42,1316
1775447861215,key-42,1316
1775447861216,key-42,1317
1775447861223,key-42,1324
1775447861226,key-42,1327
1775447861232,key-42,1333
1775447861235,key-33,949
1775447861248,key-42,1349
1775447861249,key-33,963
1775447861261,key-42,1362
1775447861261,key-42,1362
1775447861262,key-42,1363
1775447861266,key-42,1367
1775447861280,key-42,1381
1775447861290,key-42,1391
1775447861295,key-33,1009
1775447861295,key-42,1396
1775447861296,key-42,1397
1775447861297,key-42,1398
1775447861299,key-42,1400
1775447861300,key-42,1401
1775447861304,key-42,1405
1775447861309,key-42,1410
1775447861311,key-42,1412
1775447861314,key-42,1415
1775447861315,key-42,1416
1775447861317,key-42,1418
1775447861326,key-42,1427
1775447861326,key-42,1427
1775447861332,key-42,1433
1775447861335,key-42,1436
1775447861346,key-42,1447
1775447861347,key-33,1061
1775447861347,key-42,1448
1775447861352,key-42,1453
1775447861354,key-49,139
1775447861356,key-42,1457
1775447861358,key-42,1459
1775447861361,key-42,1462
1775447861364,key-42,1465
1775447861371,key-42,1472
1775447861380,key-42,1481
1775447861383,key-42,1484
1775447861389,key-33,1103
1775447861394,key-49,179
1775447861399,key-42,1500
1775447861409,key-42,1510
1775447861413,key-42,1514
1775447861415,key-42,1516
1775447861423,key-33,1137
1775447861428,key-42,1529
1775447861431,key-42,1532
1775447861432,key-42,1533
1775447861436,key-42,1537
1775447861439,key-42,1540
1775447861445,key-14,105
1775447861447,key-42,1548
1775447861448,key-42,1549
1775447861453,key-42,1554
1775447861459,key-42,1560
1775447861463,key-42,1564
1775447861481,key-42,1582
1775447861491,key-49,276
1775447861492,key-49,277
1775447861497,key-42,1598
1775447861500,key-42,1601
1775447861502,key-42,1603
1775447861503,key-42,1604
1775447861506,key-42,1607
1775447861510,key-42,1611
1775447861510,key-42,1611
1775447861512,key-42,1613
1775447861518,key-42,1619
1775447861521,key-42,1622
1775447861530,key-14,190
1775447861532,key-42,1633
1775447861551,key-33,1265
1775447861552,key-42,1653
1775447861555,key-42,1656
1775447861559,key-42,1660
1775447861564,key-42,1665
1775447861572,key-33,1286
1775447861573,key-42,1674
1775447861574,key-42,1675
1775447861586,key-49,371
1775447861587,key-42,1688
1775447861591,key-42,1692
1775447861596,key-42,1697
1775447861596,key-42,1697
1775447861597,key-14,257
1775447861608,key-14,268
1775447861609,key-42,1710
1775447861611,key-42,1712
1775447861617,key-14,277
1775447861619,key-14,279
1775447861620,key-42,1721
1775447861632,key-42,1733
1775447861633,key-42,1734
1775447861643,key-42,1744
1775447861643,key-42,1744
1775447861646,key-42,1747
1775447861648,key-42,1749
1775447861649,key-33,1363
1775447861656,key-42,1757
1775447861656,key-42,1757
1775447861656,key-49,441
1775447861656,key-42,1757
1775447861657,key-42,1758
1775447861661,key-33,1375
1775447861674,key-42,1775
1775447861678,key-42,1779
1775447861681,key-49,466
1775447861689,key-14,349
1775447861698,key-42,1799
1775447861701,key-49,486
1775447861707,key-42,1808
1775447861709,key-42,1810
1775447861713,key-14,373
1775447861716,key-14,376
1775447861720,key-42,1821
1775447861721,key-49,506
1775447861725,key-42,1826
1775447861726,key-42,1827
1775447861732,key-42,1833
1775447861733,key-42,1834
1775447861734,key-49,519
1775447861739,key-42,1840
1775447861753,key-33,1467
1775447861753,key-42,1854
1775447861755,key-49,540
1775447861760,key-33,1474
1775447861761,key-42,1862
1775447861767,key-42,1868
1775447861771,key-42,1872
1775447861772,key-42,1873
1775447861782,key-42,1883
1775447861787,key-49,572
1775447861791,key-14,451
1775447861800,key-49,585
1775447861801,key-14,461
1775447861801,key-42,1902
1775447861806,key-42,1907
1775447861806,key-42,1907
1775447861812,key-49,597
1775447861814,key-42,1915
1775447861814,key-42,1915
1775447861816,key-42,1917
1775447861819,key-33,1533
1775447861822,key-42,1923
1775447861824,key-14,484
1775447861830,key-42,1931
1775447861832,key-14,492
1775447861833,key-42,1934
1775447861839,key-42,1940
1775447861839,key-14,499
1775447861843,key-49,628
1775447861855,key-49,640
1775447861856,key-49,641
1775447861857,key-49,642
1775447861857,key-42,1958
1775447861857,key-42,1958
1775447861859,key-49,644
1775447861860,key-14,520
1775447861866,key-42,1967
1775447861872,key-49,657
1775447861881,key-42,1982
1775447861886,key-42,1987
1775447861886,key-42,1987
1775447861896,key-42,1997
1775447861907,key-14,567
1775447861907,key-42,2008
1775447861910,key-42,2011
1775447861911,key-33,1625
1775447861922,key-49,707
1775447861923,key-14,583
1775447861923,key-42,2024
1775447861924,key-42,2025
1775447861925,key-42,2026
1775447861926,key-42,2027
1775447861929,key-49,714
1775447861929,key-14,589
1775447861936,key-42,2037
1775447861936,key-42,2037
1775447861936,key-33,1650
1775447861938,key-49,723
1775447861939,key-42,2040
1775447861950,key-14,610
1775447861952,key-14,612
1775447861957,key-42,2058
1775447861962,key-42,2063
1775447861962,key-42,2063
1775447861962,key-49,747
1775447861978,key-49,763
1775447861980,key-42,2081
1775447861985,key-42,2086
1775447862002,key-49,787
1775447862009,key-42,2110
1775447862016,key-14,676
1775447862021,key-49,806
1775447862025,key-14,685
1775447862025,key-42,2126
1775447862026,key-42,2127
1775447862030,key-42,2131
1775447862032,key-33,1746
1775447862034,key-49,819
1775447862041,key-42,2142
1775447862043,key-49,828
1775447862057,key-42,2158
1775447862059,key-42,2160
1775447862066,key-49,851
1775447862069,key-49,854
1775447862072,key-42,2173
1775447862073,key-14,733
1775447862085,key-49,870
1775447862096,key-14,756
1775447862102,key-42,2203
1775447862102,key-14,762
1775447862109,key-42,2210
1775447862110,key-42,2211
1775447862110,key-42,2211
1775447862112,key-42,2213
1775447862112,key-49,897
1775447862113,key-42,2214
1775447862126,key-42,2227
1775447862128,key-49,913
1775447862131,key-42,2232
1775447862141,key-33,1855
1775447862147,key-42,2248
1775447862155,key-14,815
1775447862155,key-14,815
1775447862158,key-42,2259
1775447862160,key-49,945
1775447862162,key-49,947
1775447862165,key-49,950
1775447862165,key-49,950
1775447862169,key-33,1883
1775447862171,key-14,831
1775447862176,key-42,2277
1775447862177,key-49,962
1775447862178,key-14,838
1775447862181,key-49,966
1775447862181,key-49,966
1775447862183,key-49,968
1775447862183,key-42,2284
1775447862184,key-49,969
1775447862193,key-49,978
1775447862203,key-14,863
1775447862211,key-14,871
1775447862213,key-14,873
1775447862215,key-14,875
1775447862215,key-33,1929
1775447862217,key-42,2318
1775447862218,key-49,1003
1775447862218,key-49,1003
1775447862218,key-42,2319
1775447862218,key-49,1003
1775447862219,key-49,1004
1775447862225,key-14,885
1775447862231,key-49,1016
1775447862245,key-42,2346
1775447862263,key-42,2364
1775447862266,key-49,1051
1775447862268,key-33,1982
1775447862268,key-42,2369
1775447862277,key-42,2378
1775447862288,key-14,948
1775447862288,key-49,1073
1775447862291,key-33,2005
1775447862300,key-49,1085
1775447862303,key-49,1088
1775447862304,key-42,2405
1775447862304,key-49,1089
1775447862304,key-42,2405
1775447862305,key-49,1090
1775447862312,key-14,972
1775447862315,key-42,2416
1775447862315,key-42,2416
1775447862317,key-49,1102
1775447862320,key-49,1105
1775447862320,key-42,2421
1775447862320,key-49,1105
1775447862322,key-14,982
1775447862328,key-14,988
1775447862335,key-49,1120
1775447862340,key-49,1125
1775447862343,key-42,2444
1775447862345,key-42,2446
1775447862345,key-33,2059
1775447862352,key-42,2453
1775447862357,key-49,1142
1775447862361,key-14,1021
1775447862362,key-42,2463
1775447862362,key-42,2463
1775447862363,key-42,2464
1775447862373,key-49,1158
1775447862377,key-42,2478
1775447862382,key-49,1167
1775447862390,key-33,2104
1775447862392,key-14,1052
1775447862405,key-42,2506
1775447862405,key-49,1190
1775447862409,key-49,1194
1775447862415,key-49,1200
1775447862415,key-49,1200
1775447862418,key-13,275
1775447862420,key-33,2134
1775447862422,key-42,2523
1775447862423,key-42,2524
1775447862424,key-49,1209
1775447862436,key-42,2537
1775447862442,key-14,1102
1775447862443,key-42,2544
1775447862444,key-14,1104
1775447862446,key-14,1106
1775447862447,key-49,1232
1775447862448,key-49,1233
1775447862451,key-33,2165
1775447862455,key-42,2556
1775447862459,key-33,2173
1775447862460,key-33,2174
1775447862460,key-14,1120
1775447862477,key-49,1262
1775447862481,key-42,2582
1775447862482,key-49,1267
1775447862483,key-42,2584
1775447862487,key-49,1272
1775447862488,key-42,2589
1775447862488,key-42,2589
1775447862489,key-33,2203
1775447862492,key-49,1277
1775447862494,key-49,1279
1775447862497,key-42,2598
1775447862497,key-14,1157
1775447862498,key-42,2599
1775447862508,key-42,2609
1775447862511,key-49,1296
1775447862513,key-14,1173
1775447862522,key-33,2236
1775447862526,key-42,2627
1775447862527,key-14,1187
1775447862527,key-49,1312
1775447862532,key-42,2633
1775447862538,key-33,2252
1775447862549,key-33,2263
1775447862556,key-49,1341
