Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776751932,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776751933,10,,Aggregated,0.000000,0.000000,13,18,26,32,47,67,78,82,88,88,88,185,0,13,21.48536440541107,8.069830000067668,88.46507800001291,103.0
1776751934,20,,Aggregated,0.000000,0.000000,34,58,64,66,74,78,86,88,92,92,92,416,0,34,39.197738629813855,8.069830000067668,91.84364099996856,103.0
1776751935,30,,Aggregated,71.000000,0.000000,60,69,76,81,98,140,160,180,190,190,190,661,0,60,57.28792742360499,8.069830000067668,191.1633619999975,103.0
1776751936,40,,Aggregated,136.500000,0.000000,68,85,98,120,150,170,190,200,270,270,270,914,0,68,75.05993704595404,8.069830000067668,268.98569800005134,103.0
1776751937,50,,Aggregated,172.666667,0.000000,77,110,140,160,180,190,240,270,360,460,460,1155,0,77,92.61293710909389,8.069830000067668,459.00097599997025,103.0
1776751938,60,,Aggregated,191.750000,0.000000,85,140,160,170,260,450,570,600,800,800,800,1304,0,85,125.74138914110712,8.069830000067668,799.8934020000661,103.0
1776751939,70,,Aggregated,200.600000,0.000000,110,160,180,200,270,380,550,590,800,800,800,1600,0,110.0,139.88371981750234,8.069830000067668,799.8934020000661,103.0
1776751940,80,,Aggregated,199.000000,0.000000,140,180,210,250,290,390,550,590,800,800,800,1874,0,140.0,156.94493845411102,8.069830000067668,799.8934020000661,103.0
1776751941,80,,Aggregated,202.000000,0.000000,160,200,240,260,290,390,540,580,780,800,800,2174,0,160.0,167.56671547240316,8.069830000067668,799.8934020000661,103.0
1776751942,80,,Aggregated,211.500000,0.000000,170,220,260,270,350,430,550,590,780,800,800,2403,0,170.0,181.2811453791113,8.069830000067668,799.8934020000661,103.0
1776751943,80,,Aggregated,218.888889,0.000000,190,240,260,270,350,420,540,590,800,980,980,2714,0,190.0,187.7410790176875,8.069830000067668,976.964339999995,103.0
1776751944,80,,Aggregated,224.100000,0.000000,190,240,260,280,380,470,570,670,890,980,980,2887,0,190.0,199.96962118981824,8.069830000067668,976.964339999995,103.0
1776751945,80,,Aggregated,244.200000,0.000000,200,250,270,280,380,470,570,690,890,1100,1100,3192,0,200.0,205.55227721272115,8.069830000067668,1071.481487999904,103.0
1776751946,80,,Aggregated,249.900000,0.000000,210,250,270,280,380,470,570,670,890,1100,1100,3477,0,210.0,208.66379259131594,8.069830000067668,1071.481487999904,103.0
1776751947,80,,Aggregated,246.800000,0.000000,210,250,270,280,380,470,570,660,890,1100,1100,3795,0,210.0,210.22258607826282,8.069830000067668,1071.481487999904,103.0
1776751948,80,,Aggregated,250.700000,0.000000,210,250,270,280,370,460,570,660,880,1100,1100,4080,0,210.0,212.9415057333347,8.069830000067668,1071.481487999904,103.0
1776751949,80,,Aggregated,256.600000,0.000000,220,250,270,280,370,460,570,660,880,1100,1100,4376,0,220.0,214.98560721572326,8.069830000067668,1071.481487999904,103.0
1776751950,80,,Aggregated,268.600000,0.000000,220,260,270,280,390,480,630,730,940,1300,1300,4543,0,220.0,223.10332466167858,8.069830000067668,1251.7484500000364,103.0
1776751951,80,,Aggregated,275.100000,0.000000,220,260,270,280,390,480,610,700,940,1300,1300,4842,0,220.0,224.5145984194559,8.069830000067668,1251.7484500000364,103.0
1776751952,80,,Aggregated,272.800000,0.000000,230,260,270,280,390,480,600,690,900,1300,1300,5132,0,230.0,226.0270476155505,8.069830000067668,1251.7484500000364,103.0
