timestamp_utc,total_lag
2026-04-21T06:12:11Z,0
2026-04-21T06:12:33Z,0
2026-04-21T06:12:55Z,0
2026-04-21T06:13:17Z,0
2026-04-21T06:13:39Z,0
2026-04-21T06:14:00Z,0
2026-04-21T06:14:23Z,0
2026-04-21T06:15:09Z,0
2026-04-21T06:15:30Z,0
2026-04-21T06:15:51Z,0
2026-04-21T06:16:12Z,0
2026-04-21T06:16:33Z,0
2026-04-21T06:16:53Z,0
2026-04-21T06:17:15Z,0
