Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776751289,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776751290,10,,Aggregated,0.000000,0.000000,790,790,790,810,820,820,820,820,820,820,820,10,0,790.0,773.4488207381219,719.2228329367936,819.6399589069188,103.0
1776751291,20,,Aggregated,0.000000,0.000000,500,670,720,730,790,790,820,820,820,820,820,48,0,440.0,526.3508984353393,303.7375411950052,819.6399589069188,103.0
1776751292,30,,Aggregated,0.000000,0.000000,360,440,650,690,750,790,810,820,820,820,820,73,0,360.0,462.23005480196787,301.91158317029476,819.6399589069188,103.0
1776751293,40,,Aggregated,10.000000,0.000000,540,760,820,850,1000,1400,1400,1400,1400,1400,1400,103,0,540.0,636.5967455356229,301.91158317029476,1408.2351252436638,103.0
1776751294,50,,Aggregated,10.000000,0.000000,540,760,820,850,1000,1400,1400,1400,1400,1400,1400,103,0,540.0,636.5967455356229,301.91158317029476,1408.2351252436638,103.0
1776751295,60,,Aggregated,10.000000,0.000000,540,760,820,850,1000,1400,1400,1400,1400,1400,1400,103,0,540.0,636.5967455356229,301.91158317029476,1408.2351252436638,103.0
1776751296,70,,Aggregated,25.750000,0.000000,780,1000,3200,3300,3500,3700,3800,3800,3800,3800,3800,139,0,780.0,1367.5501327526172,301.91158317029476,3770.215875003487,103.0
1776751297,80,,Aggregated,17.166667,0.000000,1200,1900,3200,3400,3600,3800,3800,3800,3800,3800,3800,188,0,1200.0,1625.4765214398503,301.91158317029476,3846.5290418826044,103.0
1776751298,80,,Aggregated,19.857143,0.000000,640,1200,1400,1900,3400,3700,3800,3800,3800,3800,3800,331,0,640.0,1211.4917362682813,301.91158317029476,3846.5290418826044,103.0
1776751299,80,,Aggregated,23.000000,0.000000,580,760,1200,1200,3200,3500,3800,3800,6500,6500,6500,451,0,580.0,1059.3154041123414,301.91158317029476,6493.180708959699,103.0
1776751300,80,,Aggregated,36.666667,0.000000,650,720,850,1200,2900,3500,3800,3800,6500,6500,6500,579,0,650.0,976.4875117327458,301.91158317029476,6493.180708959699,103.0
1776751301,80,,Aggregated,44.600000,0.000000,560,670,730,800,1400,3400,3800,3800,6500,6500,6500,766,0,560.0,838.4669931610322,301.91158317029476,6493.180708959699,103.0
1776751302,80,,Aggregated,56.600000,0.000000,560,670,730,800,1400,3300,3800,3800,6500,6500,6500,826,0,560.0,821.7455043455193,301.91158317029476,6493.180708959699,103.0
1776751303,80,,Aggregated,56.600000,0.000000,540,680,760,870,1200,2900,3600,3800,6500,6500,6500,1014,0,540.0,787.1750679713925,301.91158317029476,6493.180708959699,103.0
1776751304,80,,Aggregated,71.300000,0.000000,490,640,720,790,1200,2900,3500,3800,6500,6500,6500,1174,0,490.0,733.987638093785,301.91158317029476,6493.180708959699,103.0
1776751305,80,,Aggregated,91.100000,0.000000,460,580,680,730,1100,1900,3500,3800,6500,6500,6500,1385,0,460.0,679.1108888637826,300.84141669794917,6493.180708959699,103.0
