timestamp_ms,key,delta_ms
1775447979576,key-38,249
1775447979640,key-19,767
1775447979869,key-46,138
1775447979887,key-42,285
1775447979922,key-47,69
1775447979961,key-38,104
1775447979962,key-25,78
1775447980065,key-47,169
1775447980146,key-33,115
1775447980160,key-44,514
1775447980312,key-39,933
1775447980356,key-30,170
1775447980447,key-35,634
1775447980539,key-21,244
1775447980558,key-43,173
1775447980644,key-22,131
1775447980655,key-23,119
1775447980670,key-19,131
1775447980673,key-18,63
1775447980750,key-38,126
1775447980897,key-18,115
1775447980950,key-16,145
1775447980970,key-30,471
1775447981025,key-35,189
1775447981123,key-39,187
1775447981263,key-42,188
1775447981280,key-4,1062
1775447981508,key-35,75
1775447981630,key-36,138
1775447981667,key-18,129
1775447981719,key-35,150
1775447981779,key-48,196
1775447981814,key-18,276
1775447981903,key-32,102
1775447982044,key-49,243
1775447982056,key-23,109
1775447982064,key-1,238
1775447982093,key-45,134
1775447982452,key-47,385
1775447982467,key-39,226
1775447982518,key-46,83
1775447982519,key-44,79
1775447982583,key-10,783
1775447982700,key-27,147
1775447982702,key-19,734
1775447982720,key-47,125
1775447982720,key-4,1470
1775447982740,key-50,701
1775447982778,key-36,229
1775447982793,key-19,825
1775447982803,key-26,153
1775447982873,key-30,116
1775447982885,key-20,138
1775447983006,key-25,146
1775447983015,key-39,156
1775447983152,key-45,104
1775447983187,key-50,165
1775447983192,key-1,350
1775447983194,key-18,107
1775447983254,key-40,145
1775447983271,key-20,56
1775447983338,key-11,128
1775447983339,key-45,217
1775447983443,key-28,160
1775447983467,key-27,220
1775447983494,key-44,157
1775447983543,key-31,148
1775447983588,key-32,127
1775447983637,key-25,166
1775447983642,key-23,455
1775447983807,key-36,174
1775447983892,key-30,1135
1775447983892,key-5,133
1775447983937,key-9,216
1775447983995,key-36,95
1775447984042,key-36,187
1775447984095,key-13,329
1775447984161,key-36,261
1775447984224,key-36,144
1775447984273,key-36,193
1775447984303,key-11,404
1775447984312,key-6,148
1775447984368,key-12,127
1775447984426,key-7,206
1775447984441,key-34,489
1775447984615,key-38,105
1775447984633,key-27,512
1775447984667,key-30,119
1775447984687,key-38,79
1775447984779,key-28,923
1775447984846,key-29,563
1775447985082,key-25,174
1775447985136,key-20,184
1775447985245,key-45,140
1775447985274,key-22,96
1775447985274,key-42,88
1775447985303,key-20,119
1775447985333,key-15,146
1775447985366,key-40,66
1775447985440,key-11,165
1775447985449,key-37,349
1775447985546,key-33,429
1775447985551,key-34,63
1775447985556,key-6,122
1775447985633,key-21,177
1775447985737,key-8,89
1775447985858,key-13,132
1775447985901,key-3,142
1775447985921,key-20,166
1775447985934,key-8,150
1775447986030,key-47,170
1775447986065,key-32,187
1775447986075,key-39,86
1775447986224,key-42,109
1775447986239,key-12,185
1775447986247,key-41,171
1775447986289,key-31,194
1775447986427,key-45,120
1775447986517,key-35,121
1775447986567,key-42,132
1775447986662,key-39,235
1775447986675,key-20,117
1775447986732,key-36,879
1775447986850,key-36,166
1775447986870,key-16,479
1775447986955,key-22,241
1775447987002,key-23,99
1775447987043,key-40,120
1775447987185,key-21,70
1775447987268,key-3,126
1775447987370,key-46,129
1775447987393,key-36,54
1775447987415,key-22,429
1775447987421,key-3,143
1775447987522,key-34,198
1775447987525,key-48,168
1775447987531,key-4,159
1775447987534,key-28,133
1775447987585,key-42,139
1775447987690,key-4,122
1775447987721,key-34,191
1775447987753,key-34,223
1775447987891,key-18,104
1775447987908,key-34,378
1775447987919,key-32,118
1775447988015,key-18,228
1775447988083,key-43,69
1775447988159,key-13,115
1775447988161,key-26,186
1775447988323,key-46,146
1775447988469,key-16,234
1775447988478,key-45,54
1775447988543,key-44,151
1775447988567,key-37,71
1775447988627,key-12,103
1775447988685,key-4,77
1775447988737,key-25,297
1775447988754,key-5,121
1775447988765,key-37,99
1775447988771,key-27,114
1775447988780,key-11,80
1775447988871,key-5,136
1775447989004,key-27,291
1775447989104,key-32,78
1775447989120,key-26,1145
1775447989160,key-35,733
1775447989171,key-22,129
1775447989173,key-4,117
1775447989173,key-8,131
1775447989405,key-39,82
1775447989406,key-37,59
1775447989438,key-50,1258
1775447989506,key-40,159
1775447989729,key-49,1106
1775447989729,key-28,100
1775447989740,key-45,417
1775447989777,key-16,139
1775447989938,key-29,91
1775447989988,key-36,195
1775447990028,key-16,181
1775447990044,key-20,333
1775447990052,key-27,538
1775447990061,key-48,102
1775447990069,key-21,71
1775447990113,key-44,139
1775447990138,key-25,161
1775447990275,key-45,276
1775447990396,key-18,418
1775447990416,key-13,125
1775447990459,key-25,149
1775447990573,key-31,239
1775447990576,key-18,209
1775447990616,key-25,166
1775447990624,key-2,139
1775447990701,key-2,216
1775447990714,key-13,423
1775447990812,key-42,147
1775447991040,key-30,123
1775447991049,key-13,135
1775447991050,key-25,423
1775447991141,key-5,1174
1775447991309,key-50,249
1775447991338,key-23,129
1775447991345,key-39,89
1775447991358,key-30,86
1775447991372,key-23,163
1775447991421,key-25,295
1775447991438,key-39,182
1775447991449,key-45,150
1775447991459,key-27,135
1775447991513,key-23,304
1775447991677,key-50,107
1775447991717,key-27,146
1775447991722,key-32,109
1775447992240,key-44,156
1775447992249,key-32,270
1775447992265,key-37,287
1775447992366,key-17,141
1775447992371,key-25,301
1775447992426,key-3,155
1775447992536,key-2,136
1775447992788,key-34,213
1775447992862,key-30,254
1775447992916,key-13,364
1775447992946,key-11,424
1775447992968,key-25,634
1775447993005,key-8,115
1775447993005,key-4,113
1775447993102,key-11,189
1775447993167,key-37,198
1775447993355,key-32,147
1775447993433,key-36,569
1775447993508,key-4,302
1775447993514,key-26,462
1775447993634,key-21,452
1775447993636,key-32,72
1775447993748,key-21,566
1775447993780,key-21,598
1775447993806,key-16,1481
1775447993965,key-44,97
1775447993998,key-27,64
1775447994046,key-38,188
1775447994054,key-27,120
1775447994189,key-28,122
1775447994323,key-35,789
1775447994334,key-22,185
1775447994448,key-12,202
1775447994523,key-5,171
1775447994536,key-42,139
1775447994555,key-27,235
1775447994628,key-3,131
1775447994959,key-49,63
1775447994997,key-42,215
1775447995002,key-24,238
1775447995036,key-39,141
1775447995041,key-17,144
1775447995135,key-46,946
1775447995242,key-42,346
1775447995341,key-32,165
1775447995405,key-47,84
1775447995598,key-44,703
1775447995646,key-11,118
1775447995680,key-42,125
1775447995783,key-50,872
1775447995907,key-30,155
1775447995924,key-14,202
1775447996237,key-30,70
1775447996274,key-19,940
1775447996278,key-22,124
1775447996296,key-50,129
1775447996330,key-10,146
1775447996383,key-3,172
1775447996389,key-36,224
1775447996390,key-36,225
1775447996534,key-36,198
1775447996568,key-48,183
1775447996652,key-12,66
1775447996693,key-50,202
1775447996738,key-3,222
1775447996986,key-42,163
1775447997024,key-13,157
1775447997085,key-8,62
1775447997118,key-9,179
1775447997197,key-31,288
1775447997223,key-42,130
1775447997306,key-9,123
1775447997356,key-31,447
1775447997365,key-9,182
1775447997441,key-11,118
1775447997466,key-24,107
1775447997494,key-24,135
1775447997548,key-22,246
1775447997575,key-3,120
1775447997598,key-36,174
1775447997685,key-36,261
1775447997705,key-7,181
1775447997763,key-41,738
1775447997835,key-6,607
1775447997889,key-26,153
1775447998198,key-22,107
1775447998248,key-13,390
1775447998250,key-16,139
1775447998251,key-33,139
1775447998263,key-47,457
1775447998293,key-37,106
1775447998342,key-41,454
1775447998403,key-50,814
1775447998457,key-33,115
1775447998461,key-37,274
1775447998475,key-13,182
1775447998697,key-35,105
1775447998794,key-7,138
1775447998825,key-2,638
1775447998825,key-45,640
1775447998850,key-5,99
1775447998855,key-45,103
1775447998961,key-50,112
1775447999035,key-45,283
1775447999050,key-24,86
1775447999051,key-5,300
1775447999104,key-12,154
1775447999109,key-34,1104
1775447999109,key-45,357
1775447999179,key-48,143
1775447999180,key-31,67
1775447999493,key-31,380
1775447999546,key-48,183
1775447999645,key-6,152
1775447999689,key-5,938
1775447999709,key-44,599
1775447999773,key-1,301
1775447999779,key-8,168
1775447999809,key-25,60
1775447999846,key-29,97
1775447999998,key-28,191
1775448000239,key-27,297
1775448000552,key-21,389
1775448000554,key-1,153
1775448000647,key-27,705
1775448000654,key-49,392
1775448000657,key-35,401
1775448000676,key-35,420
1775448000775,key-6,114
1775448000816,key-41,138
1775448001012,key-31,174
1775448001117,key-3,279
1775448001120,key-44,282
1775448001124,key-44,286
1775448001213,key-32,67
1775448001213,key-32,67
1775448001238,key-36,78
1775448001239,key-32,93
1775448001283,key-14,142
1775448001285,key-26,139
1775448001292,key-23,349
1775448001329,key-36,169
1775448001365,key-40,351
1775448001457,key-15,128
1775448001510,key-27,182
1775448001626,key-9,180
1775448001908,key-19,115
1775448001938,key-42,140
1775448002104,key-38,186
1775448002158,key-34,162
1775448002402,key-16,290
1775448002481,key-40,544
1775448002495,key-20,135
1775448002538,key-8,177
1775448002587,key-28,149
1775448002651,key-39,211
1775448002758,key-35,87
1775448002811,key-21,141
1775448002817,key-13,147
1775448002818,key-13,148
1775448002852,key-9,498
1775448002860,key-27,191
1775448002893,key-35,222
1775448002924,key-31,485
1775448003079,key-17,308
1775448003091,key-32,421
1775448003103,key-7,117
1775448003146,key-2,135
1775448003261,key-23,154
1775448003393,key-8,66
1775448003403,key-3,89
1775448003429,key-8,127
1775448003560,key-40,406
1775448003660,key-10,138
1775448003664,key-40,118
1775448003716,key-8,389
1775448003717,key-18,405
1775448003797,key-44,64
1775448003803,key-9,201
1775448003827,key-17,68
1775448003839,key-50,119
1775448003841,key-40,295
1775448003844,key-23,99
1775448003865,key-5,960
1775448004146,key-30,185
1775448004173,key-22,613
1775448004175,key-16,170
1775448004221,key-9,113
1775448004442,key-27,151
1775448004465,key-4,830
1775448004576,key-4,67
1775448004607,key-27,114
1775448004638,key-26,136
1775448004690,key-31,188
1775448004785,key-21,170
1775448004832,key-24,159
1775448004919,key-50,214
1775448005007,key-24,59
1775448005046,key-7,121
1775448005059,key-34,235
1775448005104,key-8,80
1775448005333,key-46,73
1775448005369,key-15,65
1775448005391,key-11,1333
1775448005398,key-32,57
1775448005437,key-26,104
1775448005522,key-24,200
1775448005568,key-32,128
1775448005580,key-31,107
1775448005753,key-50,108
1775448005775,key-10,135
1775448005811,key-25,154
1775448005838,key-37,161
1775448005874,key-16,132
1775448005890,key-16,148
1775448006018,key-24,137
1775448006033,key-6,413
1775448006034,key-50,137
1775448006034,key-29,169
1775448006149,key-50,124
1775448006179,key-40,150
1775448006187,key-36,111
1775448006219,key-36,143
1775448006231,key-42,155
1775448006246,key-38,150
1775448006266,key-48,170
1775448006272,key-31,484
1775448006276,key-38,180
1775448006335,key-33,109
1775448006355,key-36,110
