Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /kv/{key},15505,0,100.0,84.42583719997641,51.15162511356175,165.68620782345533,84.24417929700097,469.48940755256797,0.0,100,100,100,100,110,110,110,120,150,160,170
PUT,PUT /kv/{key},1655,0,610.0,606.3761070404438,602.1009997930378,666.440709028393,84.2821752265861,50.11318732663657,0.0,610,610,610,610,610,610,620,630,660,670,670
,Aggregated,17160,0,100.0,134.7654465581334,51.15162511356175,666.440709028393,84.24784382284382,519.6025948792045,0.0,100,100,100,110,130,610,610,610,630,660,670
