timestamp_ms,key,delta_ms
1775447375128,key-19,12
1775447375130,key-36,1983
1775447375134,key-19,18
1775447375136,key-36,1989
1775447375140,key-19,24
1775447375142,key-19,26
1775447375143,key-36,1996
1775447375160,key-44,835
1775447375162,key-19,46
1775447375165,key-30,490
1775447375181,key-30,506
1775447375181,key-19,65
1775447375187,key-30,512
1775447375193,key-30,518
1775447375204,key-30,529
1775447375206,key-30,531
1775447375215,key-30,540
1775447375227,key-15,1105
1775447375228,key-28,1411
1775447375235,key-30,560
1775447375238,key-43,3
1775447375249,key-15,1127
1775447375249,key-2,1698
1775447375250,key-43,15
1775447375250,key-15,1128
1775447375254,key-2,1703
1775447375255,key-2,1704
1775447375257,key-44,932
1775447375258,key-44,933
1775447375260,key-2,1709
1775447375265,key-2,1714
1775447375266,key-19,150
1775447375268,key-44,943
1775447375270,key-45,193
1775447375270,key-2,1719
1775447375271,key-2,1720
1775447375280,key-44,955
1775447375281,key-44,956
1775447375282,key-44,957
1775447375283,key-44,958
1775447375283,key-2,1732
1775447375288,key-45,211
1775447375289,key-2,1738
1775447375289,key-15,1167
1775447375290,key-38,27
1775447375290,key-2,1739
1775447375293,key-44,968
1775447375294,key-44,969
1775447375295,key-2,1744
1775447375298,key-2,1747
1775447375300,key-44,975
1775447375304,key-2,1753
1775447375307,key-2,1756
1775447375308,key-44,983
1775447375309,key-44,984
1775447375310,key-44,985
1775447375313,key-44,988
1775447375315,key-44,990
1775447375319,key-2,1768
1775447375323,key-44,998
1775447375326,key-44,1001
1775447375327,key-44,1002
1775447375334,key-44,1009
1775447375336,key-44,1011
1775447375341,key-44,1016
1775447375342,key-44,1017
1775447375346,key-44,1021
1775447375352,key-44,1027
1775447375358,key-30,683
1775447375359,key-35,2181
1775447375365,key-30,690
1775447375366,key-30,691
1775447375366,key-44,1041
1775447375369,key-30,694
1775447375373,key-44,1048
1775447375377,key-14,782
1775447375379,key-30,704
1775447375385,key-30,710
1775447375392,key-44,1067
1775447375393,key-30,718
1775447375393,key-44,1068
1775447375397,key-44,1072
1775447375414,key-35,2236
1775447375421,key-44,1096
1775447375428,key-47,1704
1775447375434,key-47,1710
1775447375436,key-47,1712
1775447375439,key-47,1715
1775447375451,key-47,1727
1775447375516,key-45,77
1775447375519,key-14,924
1775447375536,key-14,941
1775447375538,key-12,220
1775447375538,key-45,99
1775447375540,key-45,101
1775447375555,key-28,1738
1775447375561,key-45,122
1775447375561,key-28,1744
1775447375565,key-45,126
1775447375565,key-28,1748
1775447375565,key-36,2418
1775447375567,key-45,128
1775447375578,key-38,315
1775447375578,key-28,1761
1775447375585,key-28,1768
1775447375586,key-36,2439
1775447375592,key-19,476
1775447375615,key-19,499
1775447375615,key-30,940
1775447375624,key-43,389
1775447375663,key-44,1338
1775447375671,key-45,232
1775447375676,key-44,1351
1775447375677,key-44,1352
1775447375678,key-45,239
1775447375678,key-36,2531
1775447375685,key-19,569
1775447375685,key-44,1360
1775447375686,key-2,2135
1775447375692,key-44,1367
1775447375704,key-2,2153
1775447375704,key-43,469
1775447375724,key-42,709
1775447375731,key-19,615
1775447375746,key-20,3
1775447375765,key-20,22
1775447375769,key-20,26
1775447375780,key-20,37
1775447375785,key-20,42
1775447375800,key-20,57
1775447375802,key-20,59
1775447375810,key-44,1484
1775447375810,key-20,67
1775447375812,key-20,69
1775447375812,key-44,1487
1775447375812,key-20,69
1775447375814,key-20,71
1775447375819,key-15,1697
1775447375826,key-28,2009
1775447375829,key-15,1707
1775447375836,key-28,2019
1775447375840,key-44,1515
1775447375841,key-14,1246
1775447375845,key-28,2028
1775447375848,key-19,732
1775447375848,key-44,1523
1775447375855,key-28,2038
1775447375855,key-14,1260
1775447375857,key-28,2040
1775447375858,key-14,1263
1775447375859,key-44,1534
1775447375859,key-28,2042
1775447375859,key-44,1534
1775447375864,key-14,1269
1775447375864,key-28,2047
1775447375865,key-44,1540
1775447375868,key-28,2051
1775447375868,key-28,2051
1775447375869,key-44,1544
1775447375870,key-14,1275
1775447375871,key-44,1546
1775447375873,key-19,757
1775447375874,key-14,1279
1775447375875,key-35,2697
1775447375877,key-30,1202
1775447375880,key-28,2063
1775447375881,key-19,765
1775447375881,key-35,2703
1775447375886,key-30,1211
1775447375890,key-30,1215
1775447375891,key-30,1216
1775447375895,key-30,1220
1775447375897,key-19,781
1775447375899,key-19,783
1775447375899,key-43,664
1775447375900,key-43,665
1775447375901,key-19,785
1775447375901,key-19,785
1775447375908,key-30,1233
1775447375909,key-19,793
1775447375911,key-19,795
1775447375913,key-19,797
1775447375913,key-14,1318
1775447375915,key-45,476
1775447375916,key-45,477
1775447375919,key-14,1324
1775447375924,key-45,485
1775447375925,key-38,662
1775447375925,key-45,486
1775447375928,key-38,665
1775447375931,key-45,492
1775447375934,key-38,671
1775447375936,key-38,673
1775447375936,key-14,1341
1775447375936,key-14,1341
1775447375937,key-12,619
1775447375938,key-38,675
1775447375939,key-38,676
1775447375939,key-2,2388
1775447375940,key-12,622
1775447375941,key-45,502
1775447375948,key-12,630
1775447375949,key-14,1354
1775447375950,key-2,2399
1775447375953,key-38,690
1775447375954,key-38,691
1775447375957,key-12,639
1775447375958,key-43,723
1775447375959,key-12,641
1775447375959,key-38,696
1775447375961,key-38,698
1775447375962,key-30,1287
1775447375962,key-38,699
1775447375963,key-28,2146
1775447375963,key-12,645
1775447375967,key-28,2150
1775447375967,key-12,649
1775447375970,key-38,707
1775447375971,key-38,708
1775447375974,key-12,656
1775447375974,key-35,2796
1775447375978,key-15,1856
1775447375981,key-30,1306
1775447375983,key-30,1308
1775447375983,key-38,720
1775447375983,key-15,1861
1775447375983,key-2,2432
1775447375990,key-17,6
1775447375999,key-15,1877
1775447376000,key-17,16
1775447376005,key-2,2454
1775447376006,key-17,22
1775447376007,key-17,23
1775447376011,key-2,2460
1775447376013,key-20,270
1775447376015,key-47,291
1775447376027,key-2,2476
1775447376037,key-2,2486
1775447376049,key-47,325
1775447376062,key-2,2511
1775447376062,key-36,2915
1775447376063,key-2,2512
1775447376066,key-35,2888
1775447376066,key-15,1944
1775447376071,key-30,1396
1775447376074,key-2,2523
1775447376075,key-20,332
1775447376075,key-2,2524
1775447376076,key-2,2525
1775447376087,key-14,1492
1775447376102,key-30,1427
1775447376102,key-2,2551
1775447376107,key-20,364
1775447376110,key-20,367
1775447376113,key-20,370
1775447376115,key-47,391
1775447376118,key-47,394
1775447376119,key-2,2568
1775447376121,key-15,1999
1775447376124,key-45,685
1775447376125,key-36,2978
1775447376127,key-47,403
1775447376134,key-36,2987
1775447376135,key-36,2988
1775447376137,key-20,394
1775447376141,key-15,2019
1775447376142,key-20,399
1775447376142,key-15,2020
1775447376144,key-42,1129
1775447376145,key-36,2998
1775447376151,key-20,408
1775447376157,key-36,3010
1775447376158,key-12,840
1775447376162,key-20,419
1775447376166,key-42,1151
1775447376168,key-17,184
1775447376169,key-36,3022
1775447376172,key-44,79
1775447376173,key-36,3026
1775447376173,key-38,910
1775447376175,key-42,1160
1775447376175,key-17,191
1775447376179,key-35,3001
1775447376183,key-42,1168
1775447376184,key-44,91
1775447376187,key-44,94
1775447376188,key-17,204
1775447376188,key-17,204
1775447376188,key-36,3041
1775447376188,key-36,3041
1775447376189,key-36,3042
1775447376189,key-2,2638
1775447376190,key-44,97
1775447376193,key-36,3046
1775447376194,key-44,101
1775447376197,key-44,104
1775447376198,key-36,3051
1775447376198,key-44,105
1775447376202,key-19,1086
1775447376202,key-36,3055
1775447376203,key-19,1087
1775447376206,key-19,1090
1775447376206,key-2,2655
1775447376208,key-19,1092
1775447376208,key-21,554
1775447376210,key-44,117
1775447376211,key-21,557
1775447376213,key-2,2662
1775447376214,key-19,1098
1775447376215,key-44,122
1775447376215,key-36,3068
1775447376218,key-15,2096
1775447376220,key-2,2669
1775447376221,key-15,2099
1775447376226,key-19,1110
1775447376226,key-19,1110
1775447376227,key-44,134
1775447376228,key-44,135
1775447376228,key-19,1112
1775447376229,key-15,2107
1775447376231,key-19,1115
1775447376232,key-2,2681
1775447376234,key-2,2683
1775447376234,key-15,2112
1775447376238,key-15,2116
1775447376239,key-2,2688
1775447376239,key-15,2117
1775447376240,key-15,2118
1775447376243,key-44,150
1775447376243,key-44,150
1775447376246,key-19,1130
1775447376248,key-15,2126
1775447376249,key-19,1133
1775447376249,key-15,2127
1775447376250,key-15,2128
1775447376251,key-44,158
1775447376251,key-2,2700
1775447376254,key-19,1138
1775447376257,key-42,1242
1775447376258,key-44,165
1775447376259,key-15,2137
1775447376260,key-15,2138
1775447376272,key-44,179
1775447376272,key-15,2150
1775447376273,key-15,2151
1775447376275,key-42,1260
1775447376276,key-21,622
1775447376276,key-15,2154
1775447376276,key-15,2154
1775447376279,key-21,625
1775447376279,key-12,961
1775447376281,key-15,2159
1775447376283,key-47,559
1775447376285,key-42,1270
1775447376285,key-15,2163
1775447376297,key-15,2175
1775447376298,key-21,644
1775447376298,key-15,2176
1775447376298,key-42,1283
1775447376298,key-42,1283
1775447376299,key-15,2177
1775447376300,key-47,576
1775447376300,key-2,2749
1775447376301,key-15,2179
1775447376303,key-21,649
1775447376306,key-42,1291
1775447376308,key-47,584
1775447376309,key-15,2187
1775447376310,key-15,2188
1775447376311,key-47,587
1775447376312,key-15,2190
1775447376313,key-47,589
1775447376315,key-15,2193
1775447376318,key-42,1303
1775447376320,key-15,2198
1775447376321,key-42,1306
1775447376323,key-42,1308
1775447376326,key-42,1311
1775447376328,key-47,604
1775447376329,key-15,2207
1775447376330,key-42,1315
1775447376332,key-14,1737
1775447376335,key-47,611
1775447376335,key-47,611
1775447376336,key-42,1321
1775447376336,key-42,1321
1775447376336,key-47,612
1775447376338,key-47,614
1775447376343,key-42,1328
1775447376344,key-47,620
1775447376344,key-14,1749
1775447376345,key-42,1330
1775447376347,key-47,623
1775447376351,key-30,1676
1775447376355,key-47,631
1775447376360,key-30,1685
1775447376365,key-43,1130
1775447376367,key-47,643
1775447376369,key-30,1694
1775447376369,key-30,1694
1775447376371,key-19,1255
1775447376373,key-30,1698
1775447376374,key-47,650
1775447376376,key-19,1260
1775447376384,key-44,291
1775447376385,key-20,642
1775447376387,key-19,1271
1775447376389,key-44,296
1775447376390,key-44,297
1775447376394,key-44,301
1775447376395,key-17,411
1775447376401,key-19,1285
1775447376404,key-12,1086
1775447376405,key-17,421
1775447376410,key-35,3232
1775447376411,key-44,318
1775447376412,key-17,428
1775447376415,key-38,1152
1775447376416,key-17,432
1775447376419,key-44,326
1775447376422,key-44,329
1775447376423,key-38,1160
1775447376427,key-35,3249
1775447376429,key-38,1166
1775447376429,key-44,336
1775447376432,key-44,339
1775447376432,key-44,339
1775447376439,key-38,1176
1775447376439,key-38,1176
1775447376443,key-35,3265
1775447376444,key-44,351
1775447376445,key-30,1770
1775447376447,key-44,354
1775447376448,key-15,2326
1775447376448,key-44,355
1775447376468,key-44,375
1775447376474,key-44,381
1775447376481,key-44,388
1775447376481,key-44,388
1775447376484,key-38,1221
1775447376485,key-44,392
1775447376497,key-44,404
1775447376498,key-44,405
1775447376502,key-38,1239
1775447376503,key-7,12
1775447376510,key-44,417
1775447376511,key-42,1496
1775447376513,key-42,1498
1775447376515,key-45,1076
1775447376517,key-42,1502
1775447376518,key-46,340
1775447376518,key-43,1283
1775447376519,key-42,1504
1775447376519,key-38,1256
1775447376526,key-47,802
1775447376526,key-38,1263
1775447376528,key-46,350
1775447376531,key-47,807
1775447376531,key-20,788
1775447376531,key-20,788
1775447376534,key-36,3387
1775447376539,key-43,1304
1775447376540,key-46,362
1775447376540,key-38,1277
1775447376543,key-30,1868
1775447376550,key-43,1315
1775447376556,key-47,832
1775447376557,key-38,1294
1775447376565,key-43,1330
1775447376566,key-29,10
1775447376567,key-29,11
1775447376571,key-29,15
1775447376581,key-26,165
1775447376581,key-12,1263
1775447376587,key-28,2770
1775447376588,key-35,3410
1775447376590,key-2,3039
1775447376593,key-43,1358
1775447376596,key-43,1361
1775447376597,key-28,2780
1775447376598,key-26,182
1775447376601,key-19,1485
1775447376601,key-36,3454
1775447376603,key-38,1340
1775447376605,key-35,3427
1775447376607,key-15,2485
1775447376609,key-35,3431
1775447376610,key-36,3463
1775447376612,key-15,2490
1775447376613,key-43,1378
1775447376615,key-38,1352
1775447376615,key-15,2493
1775447376616,key-38,1353
1775447376621,key-38,1358
1775447376623,key-15,2501
1775447376623,key-14,2028
1775447376625,key-15,2503
1775447376627,key-15,2505
1775447376629,key-38,1366
1775447376639,key-14,2044
1775447376640,key-38,1377
1775447376640,key-15,2518
1775447376640,key-17,656
1775447376641,key-38,1378
1775447376641,key-35,3463
1775447376642,key-15,2520
1775447376643,key-38,1380
1775447376643,key-17,659
1775447376644,key-12,1326
1775447376644,key-17,660
1775447376650,key-12,1332
1775447376652,key-38,1389
1775447376653,key-12,1335
1775447376655,key-17,671
1775447376655,key-15,2533
1775447376655,key-38,1392
1775447376656,key-12,1338
1775447376660,key-38,1397
1775447376660,key-17,676
1775447376660,key-17,676
1775447376661,key-12,1343
1775447376663,key-12,1345
1775447376663,key-38,1400
1775447376664,key-38,1401
1775447376664,key-38,1401
1775447376665,key-17,681
1775447376668,key-7,177
1775447376669,key-38,1406
1775447376671,key-47,947
1775447376675,key-38,1412
1775447376677,key-38,1414
1775447376677,key-38,1414
1775447376680,key-38,1417
1775447376680,key-38,1417
1775447376684,key-44,591
1775447376684,key-38,1421
1775447376686,key-17,702
1775447376687,key-38,1424
1775447376688,key-35,3510
1775447376691,key-12,1373
1775447376692,key-12,1374
1775447376696,key-17,712
1775447376697,key-17,713
1775447376697,key-17,713
1775447376698,key-12,1380
1775447376700,key-12,1382
1775447376701,key-17,717
1775447376701,key-12,1383
1775447376703,key-44,610
1775447376703,key-35,3525
1775447376705,key-12,1387
1775447376708,key-35,3530
1775447376710,key-35,3532
1775447376710,key-17,726
1775447376712,key-12,1394
1775447376713,key-12,1395
1775447376714,key-19,1598
1775447376717,key-35,3539
1775447376719,key-12,1401
1775447376720,key-29,164
1775447376720,key-35,3542
1775447376721,key-20,978
1775447376724,key-17,740
1775447376725,key-35,3547
1775447376728,key-46,550
1775447376728,key-46,550
1775447376729,key-20,986
1775447376730,key-12,1412
1775447376730,key-2,3179
1775447376731,key-12,1413
1775447376732,key-45,1293
1775447376732,key-35,3554
1775447376736,key-12,1418
1775447376737,key-17,753
1775447376737,key-35,3559
1775447376738,key-12,1420
1775447376738,key-46,560
1775447376738,key-38,1475
1775447376742,key-38,1479
1775447376742,key-42,1727
1775447376743,key-45,1304
1775447376745,key-12,1427
1775447376745,key-7,254
1775447376747,key-45,1308
1775447376748,key-45,1309
1775447376751,key-46,573
1775447376752,key-12,1434
1775447376759,key-45,1320
1775447376759,key-28,2942
1775447376760,key-45,1321
1775447376761,key-46,583
1775447376763,key-45,1324
1775447376765,key-12,1447
1775447376766,key-46,588
1775447376769,key-28,2952
1775447376769,key-45,1330
1775447376769,key-20,1026
1775447376773,key-12,1455
1775447376776,key-12,1458
1775447376778,key-12,1460
1775447376779,key-46,601
1775447376780,key-45,1341
1775447376781,key-47,1057
1775447376783,key-19,1667
1775447376789,key-15,2667
1775447376793,key-46,615
1775447376793,key-15,2671
1775447376794,key-20,1051
1775447376795,key-43,1560
1775447376800,key-26,384
1775447376800,key-45,1361
1775447376801,key-47,1077
1775447376802,key-12,1484
1775447376803,key-45,1364
1775447376805,key-47,1081
1775447376805,key-19,1689
1775447376807,key-46,629
1775447376807,key-15,2685
1775447376808,key-15,2686
1775447376808,key-42,1793
1775447376809,key-36,3662
1775447376817,key-15,2695
1775447376817,key-42,1802
1775447376818,key-2,55
1775447376818,key-36,3671
1775447376820,key-42,1805
1775447376823,key-2,60
1775447376824,key-15,2702
1775447376825,key-43,1590
1775447376825,key-15,2703
1775447376827,key-2,64
1775447376828,key-43,1593
1775447376829,key-2,66
1775447376831,key-2,68
1775447376831,key-2,68
1775447376834,key-15,2712
1775447376835,key-2,72
1775447376836,key-2,73
1775447376840,key-2,77
1775447376841,key-44,748
1775447376841,key-15,2719
1775447376842,key-21,493
1775447376843,key-2,80
1775447376844,key-15,2722
1775447376849,key-15,2727
1775447376850,key-2,87
1775447376850,key-15,2728
1775447376850,key-2,87
1775447376855,key-15,2733
1775447376856,key-2,93
1775447376858,key-46,680
1775447376859,key-15,2737
1775447376861,key-15,2739
1775447376862,key-2,99
1775447376862,key-15,2740
1775447376863,key-15,2741
1775447376863,key-14,2268
1775447376864,key-47,1140
1775447376864,key-29,308
1775447376865,key-2,102
1775447376865,key-2,102
1775447376865,key-15,2743
1775447376865,key-2,102
1775447376867,key-15,2745
1775447376869,key-15,2747
1775447376872,key-15,2750
1775447376873,key-15,2751
1775447376874,key-19,1758
1775447376878,key-14,2283
1775447376878,key-15,2756
1775447376879,key-2,116
1775447376880,key-14,2285
1775447376881,key-12,1563
1775447376884,key-19,1768
1775447376885,key-44,792
1775447376886,key-2,123
1775447376886,key-2,123
1775447376888,key-15,2766
1775447376891,key-2,128
1775447376891,key-12,1573
1775447376891,key-30,2216
1775447376892,key-14,2297
1775447376893,key-46,715
1775447376895,key-12,1577
1775447376904,key-12,1586
1775447376905,key-2,142
1775447376906,key-7,415
1775447376909,key-20,1166
1775447376910,key-38,1647
1775447376926,key-43,1691
1775447376930,key-7,439
1775447376933,key-43,1698
1775447376935,key-36,3788
1775447376939,key-7,448
1775447376939,key-15,2817
1775447376940,key-15,2818
1775447376942,key-30,2267
1775447376945,key-30,2270
1775447376947,key-30,2272
1775447376947,key-30,2272
1775447376949,key-30,2274
1775447376949,key-15,2827
1775447376950,key-44,857
1775447376951,key-15,2829
1775447376953,key-30,2278
1775447376954,key-15,2832
1775447376958,key-36,3811
1775447376958,key-15,2836
1775447376959,key-15,2837
1775447376959,key-30,2284
1775447376962,key-30,2287
1775447376963,key-19,1847
1775447376964,key-47,1240
1775447376965,key-38,1702
1775447376967,key-43,1732
1775447376972,key-38,1709
1775447376985,key-45,1546
1775447376987,key-45,1548
1775447376990,key-2,227
1775447376993,key-42,1978
1775447376993,key-36,3846
1775447376993,key-45,1554
1775447376995,key-45,1556
1775447376997,key-44,904
1775447377001,key-43,1766
1775447377007,key-2,244
1775447377007,key-45,1568
1775447377010,key-45,1571
1775447377011,key-45,1572
1775447377011,key-45,1572
1775447377013,key-45,1574
1775447377013,key-45,1574
1775447377016,key-45,1577
1775447377016,key-45,1577
1775447377017,key-45,1578
1775447377018,key-45,1579
1775447377019,key-45,1580
1775447377019,key-2,256
1775447377019,key-45,1580
1775447377020,key-15,2898
1775447377022,key-26,606
1775447377027,key-45,1588
1775447377032,key-29,476
1775447377032,key-45,1593
1775447377035,key-2,272
1775447377037,key-15,2915
1775447377037,key-20,1294
1775447377038,key-17,1054
1775447377039,key-45,1600
1775447377040,key-20,1297
1775447377040,key-17,1056
1775447377054,key-17,1070
1775447377057,key-17,1073
1775447377058,key-7,567
1775447377060,key-19,1944
1775447377061,key-17,1077
1775447377062,key-7,571
1775447377063,key-15,2941
1775447377063,key-10,14
1775447377069,key-20,1326
1775447377072,key-17,1088
1775447377073,key-17,1089
1775447377076,key-17,1092
1775447377077,key-17,1093
1775447377077,key-17,1093
1775447377078,key-17,1094
1775447377079,key-17,1095
1775447377079,key-17,1095
1775447377080,key-45,1641
1775447377081,key-20,1338
1775447377082,key-31,8
1775447377083,key-17,1099
1775447377084,key-12,1766
1775447377086,key-31,12
1775447377089,key-17,1105
1775447377093,key-17,1109
1775447377095,key-17,1111
1775447377095,key-20,1352
1775447377096,key-26,680
1775447377096,key-31,22
1775447377097,key-28,3280
1775447377097,key-26,681
1775447377099,key-28,3282
1775447377100,key-7,609
1775447377102,key-26,686
1775447377102,key-28,3285
1775447377104,key-17,1120
1775447377106,key-26,690
1775447377107,key-17,1123
1775447377107,key-2,344
1775447377108,key-17,1124
1775447377109,key-26,693
1775447377111,key-28,3294
1775447377111,key-26,695
1775447377118,key-26,702
1775447377120,key-17,1136
1775447377120,key-26,704
1775447377122,key-28,3305
1775447377122,key-17,1138
1775447377122,key-26,706
1775447377122,key-17,1138
1775447377122,key-17,1138
1775447377123,key-17,1139
1775447377123,key-2,360
1775447377124,key-26,708
1775447377124,key-29,568
1775447377126,key-29,570
1775447377128,key-21,779
1775447377131,key-26,715
1775447377132,key-26,716
1775447377132,key-17,1148
1775447377132,key-26,716
1775447377142,key-17,1158
1775447377143,key-17,1159
1775447377143,key-21,794
1775447377150,key-45,1711
1775447377150,key-17,1166
1775447377151,key-29,595
1775447377162,key-17,1178
1775447377164,key-17,1180
1775447377164,key-26,748
1775447377167,key-21,818
1775447377167,key-21,818
1775447377169,key-17,1185
1775447377171,key-17,1187
1775447377174,key-21,825
1775447377175,key-17,1191
1775447377177,key-45,1738
1775447377179,key-17,1195
1775447377180,key-47,1456
1775447377182,key-35,4004
1775447377189,key-12,1871
1775447377191,key-10,142
1775447377198,key-12,1880
1775447377200,key-10,151
1775447377202,key-10,153
1775447377204,key-44,1111
1775447377213,key-44,1120
1775447377216,key-10,167
1775447377216,key-12,1898
1775447377217,key-14,2622
1775447377220,key-44,1127
1775447377221,key-44,1128
1775447377222,key-20,1479
1775447377223,key-44,1130
1775447377224,key-43,1989
1775447377226,key-12,1908
1775447377227,key-48,8
1775447377228,key-44,1135
1775447377228,key-48,9
1775447377228,key-12,1910
1775447377229,key-44,1136
1775447377229,key-17,1245
1775447377231,key-20,1488
1775447377232,key-44,1139
1775447377232,key-12,1914
1775447377234,key-7,743
1775447377235,key-44,1142
1775447377235,key-48,16
1775447377238,key-48,19
1775447377239,key-44,1146
1775447377240,key-10,191
1775447377241,key-44,1148
1775447377243,key-7,752
1775447377244,key-12,1926
1775447377245,key-19,2129
1775447377245,key-44,1152
1775447377246,key-44,1153
1775447377248,key-12,1930
1775447377249,key-44,1156
1775447377249,key-7,758
1775447377249,key-20,1506
1775447377249,key-44,1156
1775447377251,key-12,1933
1775447377252,key-42,2237
1775447377252,key-10,203
1775447377252,key-7,761
1775447377253,key-44,1160
1775447377254,key-12,1936
1775447377254,key-10,205
1775447377254,key-10,205
1775447377255,key-12,1937
1775447377255,key-44,1162
1775447377256,key-48,37
1775447377256,key-7,765
1775447377257,key-10,208
1775447377259,key-48,40
1775447377259,key-10,210
1775447377261,key-44,1168
1775447377261,key-45,1822
1775447377266,key-44,1173
1775447377270,key-10,221
1775447377271,key-10,222
1775447377271,key-26,855
1775447377272,key-10,223
1775447377272,key-12,1954
1775447377273,key-45,1834
1775447377275,key-7,784
1775447377276,key-10,227
1775447377276,key-10,227
1775447377277,key-44,1184
1775447377278,key-10,229
1775447377278,key-10,229
1775447377278,key-10,229
1775447377279,key-10,230
1775447377281,key-10,232
1775447377282,key-10,233
1775447377283,key-44,1190
1775447377283,key-10,234
1775447377284,key-10,235
1775447377284,key-10,235
1775447377285,key-10,236
1775447377285,key-10,236
1775447377286,key-26,870
1775447377286,key-10,237
1775447377287,key-2,524
1775447377291,key-47,1567
1775447377291,key-26,875
1775447377292,key-29,736
1775447377292,key-2,529
1775447377293,key-2,530
1775447377296,key-10,247
1775447377297,key-26,881
1775447377298,key-10,249
1775447377300,key-31,226
1775447377301,key-10,252
1775447377301,key-2,538
1775447377303,key-23,2
1775447377305,key-29,749
1775447377307,key-43,2072
1775447377310,key-43,2075
1775447377312,key-26,896
1775447377316,key-29,760
1775447377317,key-28,3500
1775447377318,key-25,141
