timestamp_ms,key,delta_ms
1775448155974,key-17,1439
1775448155980,key-28,512
1775448155999,key-23,483
1775448156002,key-47,487
1775448156037,key-30,147
1775448156061,key-7,6
1775448156085,key-26,494
1775448156107,key-10,24
1775448156121,key-26,530
1775448156126,key-46,917
1775448156146,key-46,937
1775448156147,key-49,383
1775448156167,key-6,117
1775448156178,key-44,49
1775448156185,key-35,743
1775448156212,key-40,13
1775448156231,key-9,33
1775448156232,key-50,42
1775448156233,key-2,4013
1775448156233,key-30,343
1775448156242,key-11,21
1775448156257,key-34,1755
1775448156268,key-34,1766
1775448156290,key-9,92
1775448156505,key-40,226
1775448156533,key-34,2031
1775448156560,key-16,1118
1775448156586,key-9,388
1775448156611,key-18,119
1775448156660,key-4,555
1775448156719,key-18,227
1775448156842,key-41,80
1775448156927,key-10,336
1775448156979,key-31,219
1775448156980,key-3,801
1775448156981,key-39,1216
1775448156981,key-42,821
1775448157008,key-46,36
1775448157016,key-2,211
1775448157018,key-49,137
1775448157050,key-23,331
1775448157061,key-22,393
1775448157069,key-49,188
1775448157101,key-43,485
1775448157215,key-22,547
1775448157229,key-49,348
1775448157255,key-1,71
1775448157255,key-8,70
1775448157256,key-43,45
1775448157275,key-49,394
1775448157282,key-7,9
1775448157285,key-1,101
1775448157323,key-2,518
1775448157362,key-13,189
1775448157390,key-40,21
1775448157424,key-30,35
1775448157453,key-36,1525
1775448157465,key-17,2930
1775448157484,key-30,95
1775448157494,key-33,11
1775448157499,key-29,84
1775448157533,key-15,49
1775448157562,key-1,378
1775448157563,key-38,109
1775448157564,key-12,758
1775448157578,key-33,95
1775448157601,key-33,118
1775448157768,key-30,379
1775448157882,key-36,1955
1775448157909,key-28,73
1775448157939,key-30,18
1775448157991,key-39,271
1775448157992,key-3,542
1775448157992,key-30,71
1775448157992,key-30,71
1775448157992,key-16,2550
1775448157993,key-1,809
1775448158013,key-30,92
1775448158017,key-3,567
1775448158023,key-30,102
1775448158029,key-9,515
1775448158031,key-30,110
1775448158051,key-3,601
1775448158052,key-30,131
1775448158053,key-3,603
1775448158075,key-13,902
1775448158100,key-8,850
1775448158113,key-30,192
1775448158127,key-8,877
1775448158131,key-12,42
1775448158225,key-49,364
1775448158226,key-27,27
1775448158227,key-35,2785
1775448158227,key-23,106
1775448158239,key-12,150
1775448158250,key-27,51
1775448158252,key-22,28
1775448158252,key-45,2487
1775448158265,key-22,41
1775448158266,key-8,68
1775448158275,key-42,846
1775448158297,key-40,782
1775448158304,key-23,183
1775448158313,key-27,114
1775448158329,key-27,130
1775448158333,key-27,134
1775448158353,key-16,31
1775448158372,key-26,82
1775448158373,key-16,51
1775448158401,key-13,79
1775448158422,key-16,100
1775448158457,key-27,258
1775448158471,key-46,483
1775448158543,key-48,14
1775448158565,key-11,74
1775448158567,key-24,1747
1775448158592,key-22,368
1775448158611,key-24,1791
1775448158660,key-17,637
1775448158664,key-24,1844
1775448158690,key-32,490
1775448158703,key-11,212
1775448158724,key-24,1904
1775448158724,key-32,524
1775448158753,key-46,7
1775448158772,key-46,26
1775448158774,key-16,167
1775448158774,key-48,49
1775448158811,key-39,106
1775448158827,key-11,82
1775448158844,key-27,36
1775448158845,key-32,95
1775448158879,key-16,272
1775448158880,key-41,2118
1775448158881,key-5,1869
1775448158918,key-36,172
1775448158919,key-27,111
1775448158932,key-27,124
1775448158994,key-27,186
1775448158995,key-27,187
1775448158995,key-5,1983
1775448158996,key-14,1008
1775448159023,key-48,198
1775448159035,key-36,289
1775448159058,key-31,968
1775448159082,key-27,34
1775448159119,key-7,109
1775448159131,key-7,121
1775448159146,key-14,1158
1775448159167,key-25,730
1775448159217,key-21,473
1775448159219,key-50,1231
1775448159252,key-26,47
1775448159262,key-47,58
1775448159263,key-16,98
1775448159269,key-26,64
1775448159279,key-11,534
1775448159288,key-11,543
1775448159293,key-4,3188
1775448159296,key-16,131
1775448159300,key-26,95
1775448159325,key-11,580
1775448159346,key-35,83
1775448159368,key-35,105
1775448159371,key-20,6
1775448159376,key-1,781
1775448159387,key-20,22
1775448159475,key-13,151
1775448159523,key-45,1023
1775448159543,key-48,718
1775448159545,key-5,340
1775448159582,key-38,310
1775448159584,key-38,312
1775448159616,key-28,806
1775448159617,key-34,41
1775448159618,key-13,294
1775448159620,key-24,43
1775448159627,key-24,50
1775448159654,key-41,338
1775448159657,key-1,101
1775448159679,key-13,355
1775448159717,key-38,445
1775448159756,key-40,494
1775448159792,key-50,32
1775448159813,key-43,99
1775448159839,key-50,79
1775448159844,key-50,84
1775448159865,key-50,105
1775448159870,key-50,110
1775448159875,key-19,1194
1775448159897,key-38,625
1775448159898,key-33,799
1775448159936,key-15,106
1775448159962,key-14,197
1775448159992,key-3,23
1775448159993,key-47,60
1775448159994,key-50,234
1775448159997,key-15,167
1775448159997,key-29,84
1775448159998,key-37,376
1775448159998,key-34,385
1775448159999,key-29,86
1775448159999,key-12,1334
1775448160002,key-16,38
1775448160009,key-44,263
1775448160022,key-14,257
1775448160022,key-47,89
1775448160034,key-3,65
1775448160034,key-37,412
1775448160035,key-12,1370
1775448160038,key-47,105
1775448160038,key-25,1601
1775448160040,key-3,71
1775448160043,key-7,1033
1775448160045,key-37,423
1775448160059,key-47,126
1775448160065,key-50,305
1775448160074,key-48,440
1775448160074,key-37,452
1775448160078,key-23,117
1775448160084,key-44,338
1775448160092,key-21,131
1775448160102,key-5,234
1775448160115,key-41,450
1775448160117,key-37,495
1775448160134,key-23,173
1775448160153,key-3,20
1775448160154,key-47,221
1775448160159,key-50,68
1775448160161,key-21,200
1775448160224,key-23,17
1775448160238,key-3,29
1775448160278,key-31,55
1775448160281,key-3,72
1775448160401,key-44,197
1775448160422,key-14,118
1775448160460,key-24,224
1775448160461,key-14,157
1775448160478,key-24,242
1775448160498,key-31,275
1775448160499,key-22,473
1775448160515,key-48,881
1775448160520,key-14,216
1775448160539,key-44,31
1775448160540,key-22,514
1775448160544,key-15,70
1775448160546,key-24,310
1775448160560,key-24,324
1775448160561,key-11,1816
1775448160562,key-12,1897
1775448160575,key-4,15
1775448160577,key-50,66
1775448160587,key-12,1922
1775448160593,key-47,32
1775448160616,key-50,105
1775448160629,key-24,393
1775448160630,key-24,394
1775448160632,key-50,121
1775448160644,key-39,936
1775448160646,key-27,13
1775448160672,key-50,161
1775448160673,key-45,2173
1775448160676,key-43,65
1775448160676,key-50,165
1775448160676,key-50,165
1775448160695,key-1,53
1775448160699,key-1,57
1775448160717,key-43,106
1775448160732,key-45,2232
1775448160733,key-50,222
1775448160742,key-39,8
1775448160758,key-8,286
1775448160768,key-50,257
1775448160788,key-6,25
1775448160801,key-50,290
1775448160817,key-39,83
1775448160833,key-49,2972
1775448160856,key-27,48
1775448160860,key-50,349
1775448160877,key-39,143
1775448160892,key-11,30
1775448160913,key-11,51
1775448160916,key-49,34
1775448160925,key-40,12
1775448160925,key-38,13
1775448160926,key-49,44
1775448160930,key-38,18
1775448160935,key-45,2435
1775448160942,key-7,1932
1775448160946,key-4,320
1775448160955,key-38,43
1775448160955,key-20,152
1775448160958,key-1,23
1775448160967,key-4,341
1775448160970,key-4,344
1775448160978,key-40,55
1775448160985,key-40,62
1775448161001,key-38,89
1775448161007,key-10,189
1775448161018,key-4,8
1775448161032,key-38,120
1775448161043,key-23,582
1775448161050,key-38,138
1775448161063,key-38,151
1775448161066,key-3,857
1775448161130,key-6,367
1775448161168,key-5,159
1775448161180,key-7,51
1775448161183,key-38,271
1775448161209,key-38,28
1775448161211,key-38,30
1775448161213,key-7,84
1775448161239,key-38,58
1775448161258,key-38,77
1775448161260,key-4,12
1775448161261,key-47,51
1775448161291,key-7,162
1775448161297,key-47,87
1775448161302,key-38,121
1775448161313,key-38,132
1775448161314,key-2,41
1775448161325,key-49,43
1775448161337,key-33,65
1775448161370,key-29,206
1775448161406,key-49,124
1775448161408,key-22,1382
1775448161409,key-34,38
1775448161414,key-35,1174
1775448161425,key-29,261
1775448161426,key-47,69
1775448161457,key-45,2957
1775448161470,key-34,99
1775448161481,key-29,15
1775448161486,key-21,16
1775448161497,key-21,27
1775448161503,key-29,37
1775448161506,key-41,66
1775448161509,key-29,43
1775448161523,key-29,57
1775448161528,key-26,90
1775448161559,key-17,536
1775448161561,key-6,27
1775448161561,key-12,78
1775448161574,key-32,2824
1775448161580,key-47,47
1775448161589,key-49,106
1775448161597,key-6,63
1775448161601,key-12,118
1775448161626,key-24,88
1775448161626,key-6,92
1775448161663,key-29,197
1775448161680,key-24,142
1775448161717,key-37,427
1775448161722,key-32,2972
1775448161730,key-24,192
1775448161749,key-31,368
1775448161750,key-24,212
1775448161776,key-9,49
1775448161791,key-16,95
1775448161804,key-33,89
1775448161807,key-24,269
1775448161812,key-16,116
1775448161826,key-49,51
1775448161829,key-48,103
1775448161833,key-24,295
1775448161860,key-31,479
1775448161877,key-28,50
1775448161907,key-29,110
1775448161932,key-28,105
1775448161932,key-45,3432
1775448161962,key-31,581
1775448161963,key-16,267
1775448161965,key-49,56
1775448161968,key-31,587
1775448161997,key-28,170
1775448162027,key-36,3281
1775448162037,key-11,101
1775448162061,key-28,234
1775448162112,key-31,731
1775448162161,key-31,780
1775448162183,key-44,871
1775448162185,key-35,1945
1775448162188,key-7,208
1775448162199,key-3,66
1775448162200,key-35,1960
1775448162231,key-35,1991
1775448162232,key-31,851
1775448162233,key-31,852
1775448162243,key-9,83
1775448162244,key-2,46
1775448162244,key-1,5
1775448162245,key-35,2005
1775448162254,key-2,56
1775448162275,key-18,81
1775448162276,key-35,2036
1775448162291,key-18,97
1775448162292,key-35,2052
1775448162323,key-29,113
1775448162323,key-9,163
1775448162340,key-2,142
1775448162343,key-14,70
1775448162396,key-2,198
1775448162396,key-17,1373
1775448162422,key-17,1399
1775448162428,key-29,218
1775448162448,key-37,1158
1775448162467,key-29,257
1775448162469,key-10,122
1775448162470,key-29,260
1775448162480,key-14,207
1775448162485,key-29,275
1775448162490,key-17,20
1775448162491,key-18,26
1775448162497,key-18,32
1775448162516,key-14,243
1775448162519,key-1,50
1775448162525,key-16,13
1775448162528,key-18,63
1775448162532,key-29,322
1775448162533,key-11,296
1775448162555,key-23,53
1775448162556,key-19,590
1775448162574,key-11,337
1775448162596,key-18,131
1775448162599,key-14,326
1775448162631,key-35,11
1775448162640,key-30,89
1775448162644,key-33,68
1775448162677,key-35,57
1775448162692,key-35,72
1775448162699,key-2,501
1775448162728,key-39,5
1775448162737,key-12,1254
1775448162738,key-18,273
1775448162767,key-1,90
1775448162768,key-36,120
1775448162774,key-12,1291
1775448162788,key-35,168
1775448162803,key-30,29
1775448162843,key-12,1360
1775448162866,key-12,1383
1775448162879,key-18,414
1775448162895,key-31,1514
1775448162897,key-5,123
1775448162901,key-30,127
1775448162908,key-11,5
1775448162913,key-16,90
1775448162950,key-13,205
1775448162982,key-17,334
1775448163008,key-18,543
1775448163015,key-5,241
1775448163016,key-31,1635
1775448163038,key-13,293
1775448163125,key-10,778
1775448163145,key-29,54
1775448163206,key-9,109
1775448163215,key-37,93
1775448163234,key-23,23
1775448163259,key-19,51
1775448163268,key-48,57
1775448163269,key-19,61
1775448163275,key-48,64
1775448163282,key-23,71
1775448163292,key-48,81
1775448163305,key-48,94
1775448163337,key-27,742
1775448163338,key-48,127
1775448163349,key-48,138
1775448163349,key-31,138
1775448163395,key-23,184
1775448163402,key-23,191
1775448163404,key-19,93
1775448163419,key-46,124
1775448163465,key-31,254
1775448163466,key-48,255
1775448163466,key-7,479
1775448163480,key-23,269
1775448163500,key-34,1260
1775448163504,key-45,38
1775448163506,key-48,295
1775448163511,key-7,524
1775448163513,key-17,98
1775448163530,key-48,21
1775448163543,key-48,34
1775448163543,key-23,332
1775448163544,key-6,34
1775448163544,key-37,48
1775448163545,key-29,49
1775448163546,key-1,37
1775448163546,key-6,36
1775448163555,key-27,26
1775448163560,key-27,31
1775448163564,key-6,54
1775448163566,key-1,57
1775448163569,key-50,12
1775448163580,key-23,369
1775448163587,key-23,376
1775448163591,key-30,817
1775448163603,key-27,74
1775448163605,key-6,95
1775448163606,key-6,96
1775448163619,key-4,98
1775448163647,key-43,552
1775448163654,key-43,559
1775448163666,key-40,575
1775448163672,key-27,143
1775448163684,key-6,174
1775448163714,key-1,205
1775448163735,key-42,240
1775448163736,key-5,143
1775448163770,key-26,73
1775448163781,key-48,54
1775448163785,key-25,19
1775448163790,key-31,579
1775448163792,key-8,25
1775448163813,key-25,47
1775448163827,key-44,53
1775448163827,key-15,65
1775448163827,key-46,532
1775448163842,key-44,68
1775448163885,key-34,84
1775448163896,key-50,339
1775448163924,key-14,27
1775448163934,key-41,414
1775448163944,key-15,182
1775448163948,key-12,15
1775448163957,key-46,121
1775448163974,key-14,77
1775448163980,key-24,994
1775448163987,key-34,89
1775448164002,key-29,57
1775448164004,key-49,911
1775448164013,key-29,68
1775448164035,key-20,12
1775448164040,key-27,511
1775448164043,key-22,178
1775448164045,key-49,952
1775448164045,key-20,22
1775448164058,key-29,113
1775448164073,key-20,50
1775448164079,key-28,612
1775448164090,key-13,86
1775448164117,key-11,1213
1775448164150,key-29,205
1775448164163,key-11,1260
1775448164204,key-3,116
1775448164246,key-20,223
1775448164268,key-42,163
1775448164289,key-32,144
1775448164297,key-11,1394
1775448164312,key-32,167
1775448164312,key-39,290
1775448164342,key-34,12
1775448164344,key-20,321
1775448164357,key-22,115
1775448164358,key-14,62
1775448164364,key-27,835
1775448164378,key-48,291
1775448164389,key-34,59
1775448164405,key-31,1194
1775448164412,key-10,56
1775448164426,key-10,70
1775448164427,key-34,97
1775448164428,key-27,899
1775448164485,key-22,19
1775448164495,key-19,666
1775448164507,key-50,950
1775448164520,key-2,158
1775448164539,key-2,177
1775448164540,key-34,210
1775448164543,key-48,41
1775448164558,key-13,47
1775448164574,key-50,1017
1775448164576,key-47,24
1775448164587,key-5,585
1775448164589,key-40,18
1775448164605,key-40,34
1775448164636,key-42,531
1775448164638,key-26,67
1775448164661,key-40,90
1775448164684,key-49,232
1775448164686,key-13,175
1775448164711,key-49,22
1775448164721,key-49,32
1775448164777,key-5,775
1775448164792,key-12,363
1775448164804,key-47,40
1775448164817,key-7,42
1775448164844,key-41,520
1775448164845,key-12,416
1775448164854,key-35,10
1775448164854,key-33,43
1775448164891,key-7,12
1775448164895,key-12,466
1775448164956,key-3,868
1775448164985,key-12,556
1775448164990,key-38,3084
1775448164990,key-16,215
1775448165027,key-23,208
1775448165038,key-16,43
1775448165039,key-42,934
1775448165049,key-11,256
1775448165050,key-3,962
1775448165051,key-17,116
1775448165054,key-46,80
1775448165065,key-21,37
1775448165074,key-11,281
1775448165075,key-26,60
1775448165103,key-14,50
1775448165108,key-6,27
1775448165116,key-14,63
1775448165122,key-19,8
1775448165148,key-46,174
1775448165160,key-15,53
1775448165179,key-33,65
1775448165192,key-12,763
1775448165193,key-24,79
1775448165209,key-14,156
1775448165212,key-24,98
1775448165215,key-32,1070
1775448165241,key-45,1775
1775448165245,key-49,82
1775448165256,key-33,142
1775448165258,key-44,295
1775448165266,key-49,103
1775448165289,key-12,860
1775448165306,key-15,75
1775448165311,key-32,1166
1775448165314,key-44,351
1775448165340,key-18,2013
1775448165341,key-36,7
1775448165354,key-21,104
1775448165378,key-44,415
1775448165383,key-36,34
1775448165414,key-39,1392
1775448165417,key-44,454
1775448165460,key-36,111
1775448165554,key-1,177
1775448165586,key-44,623
1775448165595,key-8,52
1775448165646,key-17,123
1775448165649,key-15,222
1775448165658,key-21,207
1775448165660,key-21,209
1775448165661,key-2,358
1775448165663,key-41,63
1775448165675,key-37,31
1775448165696,key-41,96
1775448165706,key-35,79
1775448165719,key-25,36
1775448165722,key-37,78
1775448165741,key-25,58
1775448165771,key-35,144
1775448165786,key-35,159
1775448165802,key-50,658
1775448165804,key-22,691
1775448165855,key-17,30
1775448165872,key-21,102
1775448165900,key-41,300
1775448165941,key-45,120
1775448165980,key-22,867
1775448165981,key-5,62
1775448166002,key-16,314
1775448166022,key-17,197
1775448166026,key-45,55
1775448166046,key-7,3
1775448166048,key-47,124
1775448166056,key-23,59
1775448166066,key-36,717
1775448166081,key-15,27
1775448166085,key-15,31
1775448166088,key-2,398
1775448166109,key-7,12
1775448166129,key-7,32
1775448166158,key-47,25
1775448166186,key-23,189
1775448166235,key-7,138
1775448166279,key-37,46
1775448166306,key-15,252
1775448166333,key-27,70
1775448166349,key-37,116
1775448166370,key-2,680
1775448166371,key-45,21
1775448166379,key-27,116
1775448166380,key-24,99
1775448166381,key-2,691
1775448166386,key-27,123
1775448166393,key-21,42
1775448166396,key-27,133
1775448166399,key-37,24
1775448166401,key-45,13
1775448166405,key-27,142
1775448166409,key-45,21
1775448166428,key-37,53
1775448166430,key-2,740
1775448166493,key-45,105
1775448166497,key-27,234
1775448166513,key-27,250
1775448166518,key-39,11
1775448166525,key-39,18
1775448166532,key-21,181
1775448166533,key-5,185
1775448166533,key-39,26
1775448166543,key-16,206
1775448166549,key-16,212
1775448166566,key-39,27
1775448166569,key-28,1117
1775448166571,key-11,1778
1775448166575,key-27,312
1775448166576,key-21,225
1775448166596,key-21,245
1775448166607,key-21,256
1775448166618,key-49,28
1775448166625,key-21,274
1775448166629,key-25,513
1775448166631,key-21,280
1775448166637,key-48,362
1775448166658,key-49,24
1775448166681,key-23,24
1775448166694,key-23,37
1775448166719,key-21,368
1775448166720,key-10,94
1775448166721,key-32,244
1775448166729,key-21,378
1775448166860,key-21,509
1775448166906,key-48,631
1775448166936,key-21,585
1775448166939,key-44,12
1775448166942,key-48,667
1775448166956,key-9,252
1775448166967,key-25,851
1775448166977,key-24,123
1775448166983,key-15,43
1775448167074,key-27,811
1775448167117,key-21,766
1775448167185,key-8,51
1775448167218,key-8,84
1775448167233,key-8,99
1775448167280,key-50,226
1775448167322,key-32,20
1775448167323,key-3,328
1775448167328,key-8,194
1775448167354,key-8,220
1775448167355,key-49,36
1775448167357,key-50,303
1775448167360,key-5,143
1775448167365,key-11,68
1775448167366,key-20,46
1775448167373,key-7,43
1775448167380,key-5,163
1775448167390,key-5,173
1775448167393,key-47,1260
1775448167412,key-32,36
1775448167413,key-18,17
1775448167421,key-11,8
1775448167422,key-32,46
1775448167432,key-18,36
1775448167433,key-49,114
1775448167438,key-50,384
1775448167441,key-14,2388
1775448167453,key-14,2400
1775448167490,key-32,114
1775448167518,key-18,4
1775448167524,key-25,350
1775448167537,key-11,124
1775448167540,key-18,26
1775448167549,key-15,609
1775448167554,key-6,2286
1775448167568,key-9,413
1775448167571,key-40,56
1775448167589,key-11,176
1775448167598,key-6,3
1775448167608,key-6,13
1775448167614,key-38,229
1775448167634,key-6,39
1775448167635,key-12,99
1775448167668,key-28,14
1775448167690,key-26,14
1775448167692,key-12,156
1775448167695,key-5,87
1775448167700,key-28,33
1775448167713,key-23,1056
1775448167721,key-5,113
1775448167738,key-28,71
1775448167739,key-26,63
1775448167754,key-28,87
1775448167757,key-28,90
1775448167769,key-45,464
1775448167779,key-43,34
1775448167793,key-28,126
1775448167833,key-23,1176
1775448167834,key-43,6
1775448167849,key-42,3744
1775448167853,key-17,51
1775448167885,key-16,25
1775448167900,key-27,3
1775448167910,key-16,50
1775448167946,key-14,27
1775448167947,key-44,91
1775448167947,key-14,29
1775448167967,key-16,107
1775448167980,key-17,178
1775448167983,key-44,127
1775448168009,key-33,93
1775448168018,key-31,105
1775448168019,key-16,159
1775448168020,key-33,104
1775448168033,key-44,177
1775448168045,key-23,75
1775448168080,key-50,264
1775448168082,key-1,390
1775448168133,key-8,598
1775448168162,key-34,1255
1775448168181,key-46,634
1775448168183,key-20,78
1775448168206,key-20,101
1775448168210,key-31,43
1775448168215,key-48,30
1775448168232,key-38,847
1775448168233,key-25,49
1775448168236,key-12,99
1775448168239,key-37,37
1775448168239,key-48,54
1775448168248,key-30,28
1775448168261,key-38,876
1775448168267,key-48,82
1775448168273,key-48,88
1775448168287,key-48,102
1775448168299,key-37,97
1775448168301,key-15,441
1775448168301,key-25,117
1775448168322,key-37,120
1775448168326,key-39,79
1775448168327,key-38,44
1775448168349,key-38,66
1775448168350,key-30,130
1775448168351,key-16,491
1775448168352,key-47,144
1775448168394,key-37,192
1775448168400,key-48,39
1775448168416,key-17,370
1775448168450,key-36,1538
1775448168451,key-37,249
1775448168491,key-17,445
1775448168505,key-26,829
1775448168522,key-19,59
1775448168636,key-28,159
1775448168656,key-6,71
1775448168710,key-26,10
1775448168727,key-36,171
1775448168728,key-1,53
1775448168747,key-27,85
1775448168752,key-20,144
1775448168777,key-5,1169
1775448168798,key-17,38
1775448168800,key-34,125
1775448168824,key-28,45
1775448168856,key-13,1949
1775448168857,key-14,939
1775448168857,key-22,558
1775448168859,key-17,99
1775448168872,key-28,93
1775448168908,key-44,25
1775448168908,key-33,52
1775448168910,key-17,150
1775448168927,key-19,34
1775448168932,key-4,309
1775448168945,key-36,34
1775448168960,key-26,81
1775448168966,key-26,87
1775448168967,key-18,110
1775448168975,key-17,215
1775448168979,key-19,86
1775448168993,key-44,110
1775448168994,key-37,48
1775448169015,key-18,158
1775448169022,key-37,76
1775448169023,key-17,263
1775448169052,key-4,27
1775448169053,key-37,107
1775448169054,key-26,175
1775448169060,key-18,203
1775448169069,key-15,15
1775448169079,key-3,1544
1775448169081,key-40,47
1775448169095,key-21,113
1775448169105,key-18,248
1775448169107,key-26,228
1775448169114,key-40,80
1775448169189,key-4,9
1775448169210,key-22,157
1775448169221,key-40,187
1775448169239,key-17,104
1775448169259,key-26,380
1775448169284,key-4,104
1775448169300,key-10,31
1775448169306,key-2,3616
1775448169358,key-28,81
1775448169370,key-17,235
1775448169404,key-45,200
1775448169480,key-17,345
1775448169487,key-14,152
1775448169490,key-46,21
1775448169505,key-17,370
1775448169536,key-30,103
1775448169579,key-35,621
1775448169587,key-18,25
1775448169600,key-17,465
1775448169617,key-34,85
1775448169621,key-42,486
1775448169623,key-17,21
1775448169640,key-18,78
1775448169641,key-39,37
1775448169642,key-34,5
1775448169672,key-46,151
1775448169675,key-43,463
1775448169678,key-35,720
1775448169685,key-18,43
1775448169690,key-31,744
1775448169691,key-18,3
1775448169699,key-39,95
1775448169714,key-39,110
1775448169718,key-34,81
1775448169731,key-18,43
1775448169732,key-18,44
1775448169741,key-39,137
1775448169752,key-18,64
1775448169753,key-9,1350
1775448169753,key-18,65
1775448169762,key-41,702
1775448169771,key-18,83
1775448169776,key-5,459
1775448169824,key-39,220
1775448169858,key-30,7
1775448169862,key-26,90
1775448169881,key-39,277
1775448169887,key-39,283
1775448169904,key-34,45
1775448169909,key-26,137
1775448169926,key-6,648
1775448169936,key-34,77
1775448169938,key-26,166
1775448169954,key-30,103
1775448169968,key-24,59
1775448169973,key-30,122
1775448169974,key-26,202
1775448169996,key-30,145
1775448170003,key-36,1092
1775448170010,key-20,23
1775448170012,key-26,240
1775448170013,key-46,110
1775448170013,key-7,3
1775448170035,key-34,176
1775448170038,key-7,28
1775448170052,key-4,81
1775448170055,key-30,204
1775448170069,key-7,59
1775448170082,key-38,915
1775448170091,key-34,232
1775448170092,key-7,82
1775448170100,key-34,241
1775448170172,key-7,162
1775448170190,key-36,97
1775448170212,key-42,1077
1775448170218,key-37,46
1775448170220,key-11,2324
1775448170222,key-8,46
1775448170224,key-46,1
1775448170239,key-46,16
1775448170239,key-46,16
1775448170261,key-42,1126
1775448170266,key-30,415
1775448170286,key-46,63
1775448170290,key-42,1155
1775448170326,key-36,233
1775448170329,key-46,106
1775448170344,key-30,493
1775448170362,key-27,138
1775448170384,key-46,161
1775448170397,key-36,31
1775448170419,key-19,52
1775448170422,key-28,100
1775448170456,key-4,29
1775448170474,key-19,107
1775448170485,key-19,118
1775448170531,key-19,164
1775448170583,key-16,1089
1775448170681,key-6,147
1775448170713,key-46,18
1775448170729,key-14,1394
1775448170738,key-17,173
1775448170743,key-16,1249
1775448170746,key-48,1060
1775448170755,key-16,1261
1775448170757,key-14,1422
1775448170759,key-21,393
1775448170773,key-46,52
1775448170778,key-16,1284
1775448170793,key-46,72
1775448170794,key-11,4
1775448170796,key-11,6
1775448170806,key-11,16
1775448170820,key-46,99
1775448170822,key-44,1364
1775448170857,key-46,136
1775448170912,key-46,191
1775448171017,key-46,296
1775448171037,key-46,316
1775448171038,key-1,138
1775448171083,key-30,35
1775448171099,key-6,115
1775448171104,key-33,98
1775448171155,key-28,156
1775448171162,key-32,1684
1775448171170,key-18,552
1775448171206,key-30,158
1775448171207,key-28,208
1775448171251,key-33,245
1775448171252,key-10,1309
1775448171256,key-1,34
1775448171277,key-36,279
1775448171307,key-14,360
1775448171309,key-25,1438
1775448171319,key-14,372
1775448171350,key-38,639
1775448171362,key-36,29
1775448171363,key-50,291
1775448171363,key-36,30
1775448171371,key-8,50
1775448171375,key-13,58
1775448171402,key-14,454
1775448171404,key-13,87
1775448171407,key-10,23
1775448171418,key-34,31
1775448171428,key-5,46
1775448171431,key-25,42
1775448171445,key-47,1062
1775448171456,key-9,1375
1775448171489,key-4,37
1775448171498,key-48,1812
1775448171505,key-44,25
1775448171518,key-17,313
1775448171519,key-5,137
1775448171529,key-15,1310
1775448171544,key-12,2705
1775448171555,key-12,2716
1775448171560,key-5,178
1775448171588,key-17,30
1775448171602,key-34,43
1775448171604,key-35,85
1775448171612,key-17,54
1775448171620,key-30,47
1775448171623,key-46,59
1775448171635,key-46,71
1775448171635,key-25,54
1775448171641,key-25,60
1775448171655,key-21,1289
1775448171657,key-9,56
1775448171669,key-4,11
1775448171687,key-20,388
