Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /kv/{key},1767,0,160.0,176.17963671491358,152.17654197476804,539.9154999759048,85.79286926994907,126.13463135447014,0.0,160,170,190,210,210,240,290,330,530,540,540
PUT,PUT /kv/{key},16389,0,2,4.873248114685831,0.520625151693821,168.9737921115011,85.79272682897066,1169.9040595746526,0.0,2,3,4,4,9,16,33,58,160,170,170
,Aggregated,18156,0,2,21.54533385254673,0.520625151693821,539.9154999759048,85.79274069178233,1296.0386909291228,0.0,2,3,5,8,130,160,210,210,330,530,540
