Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776767398,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776767399,10,,Aggregated,0.000000,0.000000,640,710,710,750,950,990,990,990,990,990,990,13,0,640.0,631.1864178463181,443.23495800017554,986.8962860000465,103.0
1776767400,20,,Aggregated,0.000000,0.000000,660,710,750,760,910,950,990,990,990,990,990,22,0,640.0,638.2445677729927,369.180748000872,986.8962860000465,103.0
1776767401,30,,Aggregated,0.000000,0.000000,760,1200,1500,1500,1800,1800,1800,1800,1800,1800,1800,35,0,760.0,979.7956198286037,369.180748000872,1847.3951389987633,103.0
1776767402,40,,Aggregated,8.000000,0.000000,1500,1500,1700,1700,1800,1900,1900,2100,2100,2100,2100,53,0,1500.0,1213.8235639999518,369.180748000872,2070.4768469986448,103.0
1776767403,50,,Aggregated,8.000000,0.000000,1500,1700,1700,1800,1900,1900,2100,2100,2100,2100,2100,73,0,1500.0,1338.1269802603501,360.50223900019773,2127.8365069993015,103.0
1776767404,60,,Aggregated,9.750000,0.000000,1700,1800,1800,1900,2000,2000,2100,2100,2100,2100,2100,98,0,1700.0,1464.4843338980108,347.5934510006482,2127.8365069993015,103.0
1776767405,60,,Aggregated,11.200000,0.000000,1700,1900,2000,2100,2200,2300,2500,2600,3400,3400,3400,118,0,1700.0,1607.834424279645,347.5934510006482,3444.09165199977,103.0
1776767406,60,,Aggregated,12.833333,0.000000,1800,2000,2100,2300,2600,2700,2800,3400,3700,3700,3700,138,0,1800.0,1753.9807523332943,347.5934510006482,3745.7069259999116,103.0
1776767407,60,,Aggregated,14.571429,0.000000,1900,2200,2400,2600,2700,2800,2900,3400,3700,3700,3700,165,0,1900.0,1883.2873841938908,332.29379399926984,3745.7069259999116,103.0
1776767408,60,,Aggregated,14.875000,0.000000,2000,2300,2500,2600,2700,2800,2900,3400,3700,3700,3700,187,0,2000.0,1956.0294036951245,332.29379399926984,3745.7069259999116,103.0
1776767409,60,,Aggregated,16.000000,0.000000,2100,2400,2600,2600,2700,2800,2900,3700,4800,4800,4800,208,0,2100.0,2032.1202129085793,332.29379399926984,4769.802675999017,103.0
1776767410,60,,Aggregated,16.700000,0.000000,2300,2500,2600,2600,2700,2800,2900,3700,4800,4800,4800,236,0,2300.0,2091.288551936377,332.29379399926984,4769.802675999017,103.0
1776767411,60,,Aggregated,19.200000,0.000000,2300,2500,2600,2600,2700,2800,2900,3700,4800,4800,4800,257,0,2300.0,2110.937484459067,248.55300700073713,4769.802675999017,103.0
1776767412,60,,Aggregated,19.500000,0.000000,2300,2500,2500,2600,2700,2800,2900,3700,4800,4800,4800,290,0,2300.0,2120.3543147447517,248.55300700073713,4769.802675999017,103.0
1776767413,60,,Aggregated,21.700000,0.000000,2200,2400,2500,2600,2700,2800,3400,3900,4800,4800,4800,326,0,2200.0,2116.0771431287926,248.55300700073713,4769.802675999017,103.0
1776767414,60,,Aggregated,22.500000,0.000000,2100,2400,2500,2500,2700,2800,2900,3900,4800,4800,4800,367,0,2100.0,2065.9645035939543,248.55300700073713,4769.802675999017,103.0
1776767415,60,,Aggregated,24.100000,0.000000,2000,2400,2500,2500,2700,2800,2900,3900,4800,4800,4800,398,0,2000.0,2029.8284123215594,240.45241699968756,4769.802675999017,103.0
1776767416,60,,Aggregated,25.800000,0.000000,2000,2300,2500,2500,2700,2800,2900,3900,4800,4800,4800,430,0,2000.0,2012.5624812999536,240.45241699968756,4769.802675999017,103.0
1776767417,60,,Aggregated,26.500000,0.000000,1900,2200,2400,2500,2700,2800,2900,3900,4800,4800,4800,467,0,1900.0,1994.0467011049113,240.45241699968756,4769.802675999017,103.0
1776767418,60,,Aggregated,28.500000,0.000000,1900,2200,2400,2500,2600,2800,2900,3700,4800,4800,4800,501,0,1900.0,1973.8455737006,240.45241699968756,4769.802675999017,103.0
1776767419,60,,Aggregated,29.500000,0.000000,1800,2100,2400,2500,2600,2800,2900,3700,4800,4800,4800,538,0,1800.0,1946.375495635694,240.45241699968756,4769.802675999017,103.0
1776767420,60,,Aggregated,30.200000,0.000000,1800,2100,2300,2400,2600,2700,2900,3700,4800,4800,4800,579,0,1800.0,1916.624989272877,240.45241699968756,4769.802675999017,103.0
1776767421,60,,Aggregated,31.800000,0.000000,1800,2000,2300,2400,2600,2700,2900,3400,4800,4800,4800,617,0,1800.0,1894.8780524148933,240.45241699968756,4769.802675999017,103.0
1776767422,60,,Aggregated,33.600000,0.000000,1700,2000,2200,2400,2600,2700,2800,3400,4800,4800,4800,653,0,1700.0,1877.4033053782405,240.45241699968756,4769.802675999017,103.0
1776767423,60,,Aggregated,34.700000,0.000000,1700,1900,2200,2400,2600,2700,2800,3400,4800,4800,4800,681,0,1700.0,1871.1368511277365,240.45241699968756,4769.802675999017,103.0
1776767424,60,,Aggregated,36.400000,0.000000,1800,1900,2200,2300,2600,2700,2800,3200,4800,4800,4800,710,0,1700.0,1873.5581484788452,240.45241699968756,4769.802675999017,103.0
1776767425,60,,Aggregated,36.100000,0.000000,1800,2000,2100,2300,2500,2700,2800,3200,4800,4800,4800,743,0,1800.0,1879.3810987455997,240.45241699968756,4769.802675999017,103.0
1776767426,60,,Aggregated,35.500000,0.000000,1800,2000,2100,2300,2500,2700,2800,3200,4800,4800,4800,771,0,1800.0,1882.093107237334,240.45241699968756,4769.802675999017,103.0
1776767427,60,,Aggregated,35.300000,0.000000,1800,2000,2100,2300,2500,2700,2800,3200,4800,4800,4800,800,0,1800.0,1889.0630690499793,240.45241699968756,4769.802675999017,103.0
1776767428,60,,Aggregated,34.700000,0.000000,1800,2000,2100,2200,2500,2700,2800,3100,4800,4800,4800,837,0,1800.0,1893.2556753882727,240.45241699968756,4769.802675999017,103.0
1776767429,60,,Aggregated,33.400000,0.000000,1800,2000,2100,2200,2500,2700,2800,3100,4800,4800,4800,878,0,1800.0,1879.211963449869,240.45241699968756,4769.802675999017,103.0
1776767430,60,,Aggregated,33.500000,0.000000,1800,2000,2100,2200,2500,2700,2800,2900,4800,4800,4800,918,0,1800.0,1860.5782203845135,240.45241699968756,4769.802675999017,103.0
1776767431,60,,Aggregated,32.800000,0.000000,1800,2000,2100,2200,2500,2700,2800,2900,4800,4800,4800,947,0,1800.0,1853.998289971465,196.34227200003807,4769.802675999017,103.0
1776767432,60,,Aggregated,33.200000,0.000000,1800,2000,2100,2100,2500,2700,2800,2900,4800,4800,4800,977,0,1800.0,1856.8490675404041,196.34227200003807,4769.802675999017,103.0
1776767433,60,,Aggregated,33.000000,0.000000,1800,2000,2000,2100,2500,2600,2800,2900,4600,4800,4800,1013,0,1800.0,1857.7640538844842,196.34227200003807,4769.802675999017,103.0
1776767434,60,,Aggregated,32.100000,0.000000,1800,2000,2000,2100,2500,2600,2800,2900,4600,4800,4800,1049,0,1800.0,1850.25999208292,196.34227200003807,4769.802675999017,103.0
1776767435,60,,Aggregated,31.900000,0.000000,1800,1900,2000,2100,2500,2600,2800,2900,4600,4800,4800,1081,0,1800.0,1843.3133617159892,196.34227200003807,4769.802675999017,103.0
1776767436,60,,Aggregated,32.300000,0.000000,1800,1900,2000,2100,2500,2600,2800,2900,4600,4800,4800,1106,0,1800.0,1840.425523046096,196.34227200003807,4769.802675999017,103.0
1776767437,60,,Aggregated,33.200000,0.000000,1800,2000,2000,2100,2400,2600,2800,2900,4600,4800,4800,1144,0,1800.0,1844.7702577412483,196.34227200003807,4769.802675999017,103.0
1776767438,60,,Aggregated,34.000000,0.000000,1800,2000,2000,2100,2400,2600,2800,2900,4600,4800,4800,1172,0,1800.0,1848.4837337115953,196.34227200003807,4769.802675999017,103.0
1776767439,60,,Aggregated,34.200000,0.000000,1800,2000,2000,2100,2400,2600,2800,2900,4600,4800,4800,1202,0,1800.0,1848.983942756224,196.34227200003807,4769.802675999017,103.0
1776767440,60,,Aggregated,34.100000,0.000000,1800,1900,2000,2100,2400,2600,2800,2900,4600,4800,4800,1241,0,1800.0,1848.5265834004717,196.34227200003807,4769.802675999017,103.0
1776767441,60,,Aggregated,34.300000,0.000000,1800,1900,2000,2100,2400,2600,2800,2900,4600,4800,4800,1269,0,1800.0,1847.7665678936014,196.34227200003807,4769.802675999017,103.0
1776767442,60,,Aggregated,33.200000,0.000000,1800,1900,2000,2100,2400,2600,2800,2900,4600,4800,4800,1298,0,1800.0,1846.6739395600773,196.34227200003807,4769.802675999017,103.0
1776767443,60,,Aggregated,32.300000,0.000000,1800,1900,2000,2100,2400,2600,2800,2900,4600,4800,4800,1331,0,1800.0,1847.6709634252315,196.34227200003807,4769.802675999017,103.0
1776767444,60,,Aggregated,32.700000,0.000000,1800,1900,2000,2100,2400,2600,2800,2900,4600,4800,4800,1367,0,1800.0,1848.5938009656086,196.34227200003807,4769.802675999017,103.0
1776767445,60,,Aggregated,32.700000,0.000000,1800,1900,2000,2100,2400,2600,2800,2900,4600,4800,4800,1398,0,1800.0,1849.0413355393378,196.34227200003807,4769.802675999017,103.0
1776767446,60,,Aggregated,32.700000,0.000000,1800,1900,2000,2000,2400,2600,2700,2800,4600,4800,4800,1426,0,1800.0,1848.213323627627,196.34227200003807,4769.802675999017,103.0
1776767447,60,,Aggregated,31.500000,0.000000,1800,1900,2000,2000,2300,2600,2700,2800,4600,4800,4800,1455,0,1800.0,1847.8503538625432,196.34227200003807,4769.802675999017,103.0
1776767448,60,,Aggregated,31.600000,0.000000,1800,1900,2000,2000,2300,2500,2700,2800,4600,4800,4800,1489,0,1800.0,1850.2504232088697,196.34227200003807,4769.802675999017,103.0
1776767449,60,,Aggregated,31.700000,0.000000,1800,1900,2000,2000,2300,2500,2700,2800,4600,4800,4800,1523,0,1800.0,1850.4752138240385,196.34227200003807,4769.802675999017,103.0
1776767450,60,,Aggregated,31.900000,0.000000,1800,1900,2000,2000,2300,2500,2700,2800,4600,4800,4800,1563,0,1800.0,1844.6126388099872,196.34227200003807,4769.802675999017,103.0
1776767451,60,,Aggregated,31.500000,0.000000,1800,1900,2000,2000,2300,2500,2700,2800,4600,4800,4800,1593,0,1800.0,1842.1207074990673,196.34227200003807,4769.802675999017,103.0
1776767452,60,,Aggregated,32.300000,0.000000,1800,1900,2000,2000,2300,2500,2700,2800,4600,4800,4800,1629,0,1800.0,1838.8962644131425,196.34227200003807,4769.802675999017,103.0
1776767453,60,,Aggregated,32.200000,0.000000,1800,1900,2000,2000,2300,2500,2700,2800,4600,4800,4800,1658,0,1800.0,1839.9911185374003,196.34227200003807,4769.802675999017,103.0
1776767454,60,,Aggregated,32.600000,0.000000,1800,1900,2000,2000,2300,2500,2700,2800,4600,4800,4800,1687,0,1800.0,1839.2813644730372,196.34227200003807,4769.802675999017,103.0
1776767455,60,,Aggregated,32.700000,0.000000,1800,1900,2000,2000,2300,2500,2700,2800,4600,4800,4800,1728,0,1800.0,1839.1117577523235,156.6964449993975,4769.802675999017,103.0
1776767456,60,,Aggregated,32.700000,0.000000,1800,1900,2000,2000,2200,2500,2700,2800,4600,4800,4800,1758,0,1800.0,1838.9024225136639,156.6964449993975,4769.802675999017,103.0
1776767457,60,,Aggregated,32.900000,0.000000,1800,1900,2000,2000,2200,2500,2700,2900,4600,4800,4800,1790,0,1800.0,1841.503288778226,156.6964449993975,4769.802675999017,103.0
1776767458,60,,Aggregated,32.200000,0.000000,1800,1900,2000,2000,2200,2500,2700,2800,4600,4800,4800,1823,0,1800.0,1841.3815370065934,156.6964449993975,4769.802675999017,103.0
1776767459,60,,Aggregated,32.800000,0.000000,1800,1900,2000,2000,2200,2500,2700,2800,4600,4800,4800,1853,0,1800.0,1837.9662403669806,156.6964449993975,4769.802675999017,103.0
1776767460,60,,Aggregated,32.600000,0.000000,1800,1900,2000,2000,2200,2500,2700,2800,4600,4800,4800,1885,0,1800.0,1837.9012736419177,156.6964449993975,4769.802675999017,103.0
1776767461,60,,Aggregated,32.900000,0.000000,1800,1900,2000,2000,2200,2500,2700,2800,4600,4800,4800,1912,0,1800.0,1839.4118996762613,156.6964449993975,4769.802675999017,103.0
1776767462,60,,Aggregated,32.200000,0.000000,1800,1900,2000,2000,2200,2500,2700,2800,4600,4800,4800,1939,0,1800.0,1842.109279981438,156.6964449993975,4769.802675999017,103.0
1776767463,60,,Aggregated,33.100000,0.000000,1800,1900,2000,2000,2300,2500,2700,2900,4600,4800,4800,1966,0,1800.0,1849.1067413316391,156.6964449993975,4769.802675999017,103.0
1776767464,60,,Aggregated,31.400000,0.000000,1800,1900,2000,2000,2300,2500,2700,2900,4600,4800,4800,1994,0,1800.0,1856.4565010180554,156.6964449993975,4769.802675999017,103.0
1776767465,60,,Aggregated,30.800000,0.000000,1800,1900,2000,2000,2300,2500,2700,2900,4100,4800,4800,2022,0,1800.0,1862.1551663189928,156.6964449993975,4769.802675999017,103.0
1776767466,60,,Aggregated,29.900000,0.000000,1900,1900,2000,2100,2300,2500,2700,2900,4100,4800,4800,2053,0,1900.0,1862.684256327326,156.6964449993975,4769.802675999017,103.0
1776767467,60,,Aggregated,29.800000,0.000000,1900,1900,2000,2100,2300,2500,2800,3000,4100,4800,4800,2083,0,1900.0,1866.5294491310647,156.6964449993975,4769.802675999017,103.0
1776767468,60,,Aggregated,29.500000,0.000000,1900,1900,2000,2100,2300,2500,2700,3000,4100,4800,4800,2112,0,1900.0,1868.0456250554016,156.6964449993975,4769.802675999017,103.0
1776767469,60,,Aggregated,29.300000,0.000000,1900,1900,2000,2100,2300,2500,2800,3000,4100,4800,4800,2134,0,1900.0,1870.2116272005667,156.6964449993975,4769.802675999017,103.0
1776767470,60,,Aggregated,29.300000,0.000000,1900,2000,2000,2100,2300,2500,2700,3000,4100,4800,4800,2161,0,1900.0,1873.0692232716367,156.6964449993975,4769.802675999017,103.0
1776767471,60,,Aggregated,28.700000,0.000000,1900,2000,2000,2100,2300,2500,2700,3000,4100,4800,4800,2186,0,1900.0,1878.729659916745,156.6964449993975,4769.802675999017,103.0
1776767472,60,,Aggregated,27.800000,0.000000,1900,2000,2000,2100,2300,2600,2700,3000,4300,4800,4800,2211,0,1900.0,1884.9725726386296,156.6964449993975,4769.802675999017,103.0
1776767473,60,,Aggregated,26.700000,0.000000,1900,2000,2000,2100,2400,2600,2700,3000,4300,4800,4800,2234,0,1900.0,1888.3530100461119,120.59519200010982,4769.802675999017,103.0
1776767474,60,,Aggregated,27.800000,0.000000,1900,2000,2000,2100,2400,2600,2700,3000,4300,4800,4800,2262,0,1900.0,1894.9585219049586,120.59519200010982,4769.802675999017,103.0
