Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776760571,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776760572,20,,Aggregated,0.000000,0.000000,810,810,850,860,900,960,960,960,960,960,960,13,0,810.0,741.9932157691409,296.8240729996978,957.0584200000667,103.0
1776760573,20,,Aggregated,0.000000,0.000000,860,1100,1300,1400,1600,1700,1700,1700,1700,1700,1700,21,0,860.0,1005.8603910952331,296.8240729996978,1683.706073000394,103.0
1776760574,20,,Aggregated,2.000000,0.000000,1300,1400,1600,1600,1700,1700,1900,1900,1900,1900,1900,39,0,1300.0,1210.9731942820686,296.8240729996978,1864.4040629997107,103.0
1776760575,20,,Aggregated,8.500000,0.000000,1100,1400,1400,1500,1700,1700,1700,1900,1900,1900,1900,57,0,1100.0,1184.2315968947414,296.8240729996978,1864.4040629997107,103.0
1776760576,20,,Aggregated,11.666667,0.000000,1100,1300,1400,1400,1600,1700,1700,1900,1900,1900,1900,75,0,1100.0,1127.2709987866867,296.8240729996978,1864.4040629997107,103.0
1776760577,20,,Aggregated,13.250000,0.000000,1100,1300,1400,1400,1600,1700,1700,1900,1900,1900,1900,93,0,1100.0,1143.720396935507,296.8240729996978,1864.4040629997107,103.0
1776760578,20,,Aggregated,14.000000,0.000000,1100,1300,1400,1400,1600,1700,1700,1700,1900,1900,1900,106,0,1100.0,1151.9653459056758,296.8240729996978,1864.4040629997107,103.0
1776760579,20,,Aggregated,14.500000,0.000000,1100,1200,1400,1400,1500,1600,1700,1700,1900,1900,1900,127,0,1100.0,1143.2919378110344,296.8240729996978,1864.4040629997107,103.0
1776760580,20,,Aggregated,14.142857,0.000000,1100,1200,1400,1400,1500,1600,1700,1700,1900,1900,1900,140,0,1100.0,1147.5527321999969,296.8240729996978,1864.4040629997107,103.0
1776760581,20,,Aggregated,15.000000,0.000000,1100,1200,1300,1400,1500,1600,1700,1700,1900,1900,1900,161,0,1100.0,1151.2182735093197,296.8240729996978,1864.4040629997107,103.0
1776760582,20,,Aggregated,15.222222,0.000000,1100,1200,1300,1400,1500,1600,1700,1700,1900,1900,1900,179,0,1100.0,1133.4739047597907,296.8240729996978,1864.4040629997107,103.0
1776760583,20,,Aggregated,15.400000,0.000000,1100,1200,1300,1400,1500,1600,1700,1700,1900,1900,1900,196,0,1100.0,1133.4100787908121,296.8240729996978,1864.4040629997107,103.0
1776760584,20,,Aggregated,17.200000,0.000000,1100,1200,1300,1400,1500,1600,1700,1700,1900,1900,1900,213,0,1100.0,1133.2568300704138,296.8240729996978,1864.4040629997107,103.0
1776760585,20,,Aggregated,17.100000,0.000000,1100,1200,1300,1400,1500,1600,1700,1700,1900,1900,1900,232,0,1100.0,1127.9633503103398,296.8240729996978,1864.4040629997107,103.0
1776760586,20,,Aggregated,17.000000,0.000000,1100,1200,1300,1300,1400,1600,1700,1700,1900,1900,1900,252,0,1100.0,1125.0396060436435,296.8240729996978,1864.4040629997107,103.0
1776760587,20,,Aggregated,17.300000,0.000000,1100,1200,1200,1300,1400,1600,1700,1700,1900,1900,1900,280,0,1100.0,1094.4019516785675,296.8240729996978,1864.4040629997107,103.0
1776760588,20,,Aggregated,17.500000,0.000000,1100,1200,1200,1300,1400,1500,1700,1700,1900,1900,1900,311,0,1100.0,1047.2508192315022,296.8240729996978,1864.4040629997107,103.0
1776760589,20,,Aggregated,18.000000,0.000000,1000,1100,1200,1200,1400,1500,1700,1700,1900,1900,1900,340,0,1000.0,1012.1135420323519,296.8240729996978,1864.4040629997107,103.0
1776760590,20,,Aggregated,20.000000,0.000000,980,1100,1200,1200,1400,1500,1600,1700,1900,1900,1900,370,0,980.0,981.1908722540445,296.8240729996978,1864.4040629997107,103.0
